Timestamp,Pod_Name,CPU_m,Memory_Mi
22:54:07,drupal-deployment-677cb58b94-2rhfm,27m,242Mi
22:54:07,drupal-mysql-d86854f86-dj5nv,7m,484Mi
22:54:12,drupal-deployment-677cb58b94-2rhfm,27m,242Mi
22:54:12,drupal-mysql-d86854f86-dj5nv,7m,484Mi
22:54:17,drupal-deployment-677cb58b94-2rhfm,14m,242Mi
22:54:17,drupal-mysql-d86854f86-dj5nv,10m,484Mi
22:54:22,drupal-deployment-677cb58b94-2rhfm,14m,242Mi
22:54:22,drupal-mysql-d86854f86-dj5nv,10m,484Mi
22:54:27,drupal-deployment-677cb58b94-2rhfm,14m,242Mi
22:54:27,drupal-mysql-d86854f86-dj5nv,10m,484Mi
22:54:32,drupal-deployment-677cb58b94-2rhfm,34m,232Mi
22:54:32,drupal-mysql-d86854f86-dj5nv,32m,485Mi
22:54:37,drupal-deployment-677cb58b94-2rhfm,34m,232Mi
22:54:37,drupal-mysql-d86854f86-dj5nv,32m,485Mi
22:54:42,drupal-deployment-677cb58b94-2rhfm,34m,232Mi
22:54:42,drupal-mysql-d86854f86-dj5nv,32m,485Mi
22:54:47,drupal-deployment-677cb58b94-2rhfm,141m,166Mi
22:54:47,drupal-mysql-d86854f86-dj5nv,77m,486Mi
22:54:53,drupal-deployment-677cb58b94-2rhfm,141m,166Mi
22:54:53,drupal-mysql-d86854f86-dj5nv,77m,486Mi
22:54:58,drupal-deployment-677cb58b94-2rhfm,141m,166Mi
22:54:58,drupal-mysql-d86854f86-dj5nv,77m,486Mi
22:55:03,drupal-deployment-677cb58b94-2rhfm,245m,140Mi
22:55:03,drupal-mysql-d86854f86-dj5nv,121m,488Mi
22:55:08,drupal-deployment-677cb58b94-2rhfm,245m,140Mi
22:55:08,drupal-mysql-d86854f86-dj5nv,121m,488Mi
22:55:13,drupal-deployment-677cb58b94-2rhfm,245m,140Mi
22:55:13,drupal-mysql-d86854f86-dj5nv,121m,488Mi
22:55:18,drupal-deployment-677cb58b94-2rhfm,355m,149Mi
22:55:18,drupal-mysql-d86854f86-dj5nv,158m,492Mi
22:55:23,drupal-deployment-677cb58b94-2rhfm,355m,149Mi
22:55:23,drupal-mysql-d86854f86-dj5nv,158m,492Mi
22:55:28,drupal-deployment-677cb58b94-2rhfm,355m,149Mi
22:55:28,drupal-mysql-d86854f86-dj5nv,158m,492Mi
22:55:33,drupal-deployment-677cb58b94-2rhfm,402m,157Mi
22:55:33,drupal-mysql-d86854f86-dj5nv,177m,494Mi
22:55:38,drupal-deployment-677cb58b94-2rhfm,402m,157Mi
22:55:38,drupal-mysql-d86854f86-dj5nv,177m,494Mi
22:55:43,drupal-deployment-677cb58b94-2rhfm,402m,157Mi
22:55:43,drupal-mysql-d86854f86-dj5nv,177m,494Mi
22:55:48,drupal-deployment-677cb58b94-2rhfm,384m,157Mi
22:55:48,drupal-mysql-d86854f86-dj5nv,181m,496Mi
22:55:53,drupal-deployment-677cb58b94-2rhfm,384m,157Mi
22:55:53,drupal-mysql-d86854f86-dj5nv,181m,496Mi
22:55:58,drupal-deployment-677cb58b94-2rhfm,384m,157Mi
22:55:58,drupal-mysql-d86854f86-dj5nv,181m,496Mi
22:56:03,drupal-deployment-677cb58b94-2rhfm,398m,154Mi
22:56:03,drupal-mysql-d86854f86-dj5nv,183m,498Mi
22:56:09,drupal-deployment-677cb58b94-2rhfm,398m,154Mi
22:56:09,drupal-mysql-d86854f86-dj5nv,183m,498Mi
22:56:14,drupal-deployment-677cb58b94-2rhfm,398m,154Mi
22:56:14,drupal-mysql-d86854f86-dj5nv,183m,498Mi
22:56:19,drupal-deployment-677cb58b94-2rhfm,377m,156Mi
22:56:19,drupal-mysql-d86854f86-dj5nv,176m,502Mi
22:56:24,drupal-deployment-677cb58b94-2rhfm,377m,156Mi
