Timestamp,Pod_Name,CPU_m,Memory_Mi
01:39:50,drupal-deployment-677cb58b94-2rhfm,19m,249Mi
01:39:50,drupal-mysql-d86854f86-dj5nv,12m,586Mi
01:39:55,drupal-deployment-677cb58b94-2rhfm,19m,249Mi
01:39:55,drupal-mysql-d86854f86-dj5nv,12m,586Mi
01:40:00,drupal-deployment-677cb58b94-2rhfm,19m,249Mi
01:40:00,drupal-mysql-d86854f86-dj5nv,15m,586Mi
01:40:06,drupal-deployment-677cb58b94-2rhfm,19m,249Mi
01:40:06,drupal-mysql-d86854f86-dj5nv,15m,586Mi
01:40:11,drupal-deployment-677cb58b94-2rhfm,19m,249Mi
01:40:11,drupal-mysql-d86854f86-dj5nv,15m,586Mi
01:40:16,drupal-deployment-677cb58b94-2rhfm,70m,177Mi
01:40:16,drupal-mysql-d86854f86-dj5nv,168m,586Mi
01:40:21,drupal-deployment-677cb58b94-2rhfm,70m,177Mi
01:40:21,drupal-mysql-d86854f86-dj5nv,168m,586Mi
01:40:26,drupal-deployment-677cb58b94-2rhfm,70m,177Mi
01:40:26,drupal-mysql-d86854f86-dj5nv,168m,586Mi
01:40:31,drupal-deployment-677cb58b94-2rhfm,455m,175Mi
01:40:31,drupal-mysql-d86854f86-dj5nv,258m,586Mi
01:40:36,drupal-deployment-677cb58b94-2rhfm,455m,175Mi
01:40:36,drupal-mysql-d86854f86-dj5nv,258m,586Mi
01:40:41,drupal-deployment-677cb58b94-2rhfm,455m,175Mi
01:40:41,drupal-mysql-d86854f86-dj5nv,258m,586Mi
01:40:46,drupal-deployment-677cb58b94-2rhfm,574m,197Mi
01:40:46,drupal-mysql-d86854f86-dj5nv,213m,586Mi
01:40:51,drupal-deployment-677cb58b94-2rhfm,574m,197Mi
01:40:51,drupal-mysql-d86854f86-dj5nv,213m,586Mi
01:40:56,drupal-deployment-677cb58b94-2rhfm,574m,197Mi
01:40:56,drupal-mysql-d86854f86-dj5nv,213m,586Mi
01:41:01,drupal-deployment-677cb58b94-2rhfm,472m,225Mi
01:41:01,drupal-deployment-677cb58b94-wtrfs,1m,16Mi
01:41:01,drupal-mysql-d86854f86-dj5nv,251m,587Mi
01:41:06,drupal-deployment-677cb58b94-2rhfm,472m,225Mi
01:41:06,drupal-deployment-677cb58b94-wtrfs,1m,16Mi
01:41:06,drupal-mysql-d86854f86-dj5nv,251m,587Mi
01:41:11,drupal-deployment-677cb58b94-2rhfm,472m,225Mi
01:41:11,drupal-deployment-677cb58b94-wtrfs,1m,16Mi
01:41:11,drupal-mysql-d86854f86-dj5nv,251m,587Mi
01:41:16,drupal-deployment-677cb58b94-2rhfm,540m,261Mi
01:41:16,drupal-deployment-677cb58b94-wtrfs,1m,16Mi
01:41:16,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:41:22,drupal-deployment-677cb58b94-2rhfm,540m,261Mi
01:41:22,drupal-deployment-677cb58b94-wtrfs,1m,16Mi
01:41:22,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:41:27,drupal-deployment-677cb58b94-2rhfm,540m,261Mi
01:41:27,drupal-deployment-677cb58b94-wtrfs,1m,16Mi
01:41:27,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:41:32,drupal-deployment-677cb58b94-2rhfm,221m,229Mi
01:41:32,drupal-deployment-677cb58b94-wtrfs,62m,77Mi
01:41:32,drupal-mysql-d86854f86-dj5nv,114m,586Mi
01:41:37,drupal-deployment-677cb58b94-2rhfm,221m,229Mi
01:41:37,drupal-deployment-677cb58b94-wtrfs,62m,77Mi
01:41:37,drupal-mysql-d86854f86-dj5nv,114m,586Mi
01:41:42,drupal-deployment-677cb58b94-2rhfm,221m,229Mi
01:41:42,drupal-deployment-677cb58b94-wtrfs,62m,77Mi
01:41:42,drupal-mysql-d86854f86-dj5nv,114m,586Mi
01:41:47,drupal-deployment-677cb58b94-2rhfm,154m,168Mi
01:41:47,drupal-deployment-677cb58b94-wtrfs,177m,132Mi
01:41:47,drupal-mysql-d86854f86-dj5nv,221m,586Mi
01:41:52,drupal-deployment-677cb58b94-2rhfm,154m,168Mi
01:41:52,drupal-deployment-677cb58b94-wtrfs,177m,132Mi
01:41:52,drupal-mysql-d86854f86-dj5nv,221m,586Mi
01:41:57,drupal-deployment-677cb58b94-2rhfm,154m,168Mi
01:41:57,drupal-deployment-677cb58b94-wtrfs,177m,132Mi
01:41:57,drupal-mysql-d86854f86-dj5nv,221m,586Mi
01:42:02,drupal-deployment-677cb58b94-2rhfm,376m,185Mi
01:42:02,drupal-deployment-677cb58b94-wtrfs,313m,207Mi
01:42:02,drupal-mysql-d86854f86-dj5nv,221m,586Mi
01:42:07,drupal-deployment-677cb58b94-2rhfm,376m,185Mi
01:42:07,drupal-deployment-677cb58b94-wtrfs,313m,207Mi
01:42:07,drupal-mysql-d86854f86-dj5nv,221m,586Mi
01:42:12,drupal-deployment-677cb58b94-2rhfm,376m,185Mi
01:42:12,drupal-deployment-677cb58b94-wtrfs,313m,207Mi
01:42:12,drupal-mysql-d86854f86-dj5nv,221m,586Mi
01:42:17,drupal-deployment-677cb58b94-2rhfm,448m,273Mi
01:42:17,drupal-deployment-677cb58b94-wtrfs,83m,215Mi
01:42:17,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:42:22,drupal-deployment-677cb58b94-2rhfm,448m,273Mi
01:42:22,drupal-deployment-677cb58b94-wtrfs,83m,215Mi
01:42:22,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:42:27,drupal-deployment-677cb58b94-2rhfm,448m,273Mi
01:42:27,drupal-deployment-677cb58b94-wtrfs,83m,215Mi
01:42:27,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:42:32,drupal-deployment-677cb58b94-2rhfm,260m,244Mi
01:42:32,drupal-deployment-677cb58b94-wtrfs,395m,278Mi
01:42:32,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:42:38,drupal-deployment-677cb58b94-2rhfm,260m,244Mi
01:42:38,drupal-deployment-677cb58b94-wtrfs,395m,278Mi
01:42:38,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:42:43,drupal-deployment-677cb58b94-2rhfm,260m,244Mi
01:42:43,drupal-deployment-677cb58b94-wtrfs,395m,278Mi
01:42:43,drupal-mysql-d86854f86-dj5nv,225m,586Mi
01:42:48,drupal-deployment-677cb58b94-2rhfm,326m,203Mi
01:42:48,drupal-deployment-677cb58b94-wtrfs,321m,256Mi
01:42:48,drupal-mysql-d86854f86-dj5nv,263m,586Mi
01:42:53,drupal-deployment-677cb58b94-2rhfm,326m,203Mi
01:42:53,drupal-deployment-677cb58b94-wtrfs,321m,256Mi
01:42:53,drupal-mysql-d86854f86-dj5nv,263m,586Mi
01:42:58,drupal-deployment-677cb58b94-2rhfm,326m,203Mi
01:42:58,drupal-deployment-677cb58b94-wtrfs,321m,256Mi
01:42:58,drupal-mysql-d86854f86-dj5nv,263m,586Mi
01:43:03,drupal-deployment-677cb58b94-2rhfm,324m,162Mi
01:43:03,drupal-deployment-677cb58b94-wtrfs,305m,217Mi
01:43:03,drupal-mysql-d86854f86-dj5nv,216m,586Mi
01:43:08,drupal-deployment-677cb58b94-2rhfm,324m,162Mi
01:43:08,drupal-deployment-677cb58b94-wtrfs,305m,217Mi
01:43:08,drupal-mysql-d86854f86-dj5nv,216m,586Mi
01:43:13,drupal-deployment-677cb58b94-2rhfm,324m,162Mi
01:43:13,drupal-deployment-677cb58b94-wtrfs,305m,217Mi
01:43:13,drupal-mysql-d86854f86-dj5nv,216m,586Mi
01:43:18,drupal-deployment-677cb58b94-2rhfm,296m,191Mi
01:43:18,drupal-deployment-677cb58b94-wtrfs,259m,183Mi
01:43:18,drupal-mysql-d86854f86-dj5nv,259m,587Mi
01:43:23,drupal-deployment-677cb58b94-2rhfm,296m,191Mi
01:43:23,drupal-deployment-677cb58b94-wtrfs,259m,183Mi
01:43:23,drupal-mysql-d86854f86-dj5nv,259m,587Mi
01:43:28,drupal-deployment-677cb58b94-2rhfm,296m,191Mi
