Timestamp,Pod_Name,CPU_m,Memory_Mi
04:04:22,drupal-deployment-677cb58b94-2rhfm,16m,249Mi
04:04:22,drupal-mysql-d86854f86-dj5nv,10m,596Mi
04:04:27,drupal-deployment-677cb58b94-2rhfm,16m,249Mi
04:04:27,drupal-mysql-d86854f86-dj5nv,10m,596Mi
04:04:32,drupal-deployment-677cb58b94-2rhfm,36m,249Mi
04:04:32,drupal-mysql-d86854f86-dj5nv,10m,596Mi
04:04:37,drupal-deployment-677cb58b94-2rhfm,36m,249Mi
04:04:37,drupal-mysql-d86854f86-dj5nv,10m,596Mi
04:04:42,drupal-deployment-677cb58b94-2rhfm,36m,249Mi
04:04:42,drupal-mysql-d86854f86-dj5nv,10m,596Mi
04:04:47,drupal-deployment-677cb58b94-2rhfm,237m,157Mi
04:04:47,drupal-mysql-d86854f86-dj5nv,147m,596Mi
04:04:52,drupal-deployment-677cb58b94-2rhfm,237m,157Mi
04:04:52,drupal-mysql-d86854f86-dj5nv,147m,596Mi
04:04:57,drupal-deployment-677cb58b94-2rhfm,237m,157Mi
04:04:57,drupal-mysql-d86854f86-dj5nv,147m,596Mi
04:05:02,drupal-deployment-677cb58b94-2rhfm,504m,204Mi
04:05:02,drupal-mysql-d86854f86-dj5nv,237m,596Mi
04:05:07,drupal-deployment-677cb58b94-2rhfm,504m,204Mi
04:05:07,drupal-mysql-d86854f86-dj5nv,237m,596Mi
04:05:13,drupal-deployment-677cb58b94-2rhfm,504m,204Mi
04:05:13,drupal-mysql-d86854f86-dj5nv,237m,596Mi
04:05:18,drupal-deployment-677cb58b94-2rhfm,590m,278Mi
04:05:18,drupal-deployment-677cb58b94-j82rs,9m,11Mi
04:05:18,drupal-mysql-d86854f86-dj5nv,265m,597Mi
04:05:23,drupal-deployment-677cb58b94-2rhfm,590m,278Mi
04:05:23,drupal-deployment-677cb58b94-j82rs,9m,11Mi
04:05:23,drupal-mysql-d86854f86-dj5nv,265m,597Mi
04:05:28,drupal-deployment-677cb58b94-2rhfm,590m,278Mi
04:05:28,drupal-deployment-677cb58b94-j82rs,9m,11Mi
04:05:28,drupal-mysql-d86854f86-dj5nv,265m,597Mi
04:05:33,drupal-deployment-677cb58b94-2rhfm,377m,251Mi
04:05:33,drupal-deployment-677cb58b94-j82rs,1m,11Mi
04:05:33,drupal-mysql-d86854f86-dj5nv,213m,596Mi
04:05:38,drupal-deployment-677cb58b94-2rhfm,377m,251Mi
04:05:38,drupal-deployment-677cb58b94-j82rs,1m,11Mi
04:05:38,drupal-mysql-d86854f86-dj5nv,213m,596Mi
04:05:43,drupal-deployment-677cb58b94-2rhfm,377m,251Mi
04:05:43,drupal-deployment-677cb58b94-j82rs,1m,11Mi
04:05:43,drupal-mysql-d86854f86-dj5nv,213m,596Mi
04:05:48,drupal-deployment-677cb58b94-2rhfm,363m,205Mi
04:05:48,drupal-deployment-677cb58b94-j82rs,51m,62Mi
04:05:48,drupal-mysql-d86854f86-dj5nv,146m,596Mi
04:05:53,drupal-deployment-677cb58b94-2rhfm,363m,205Mi
04:05:53,drupal-deployment-677cb58b94-j82rs,51m,62Mi
04:05:53,drupal-mysql-d86854f86-dj5nv,146m,596Mi
04:05:58,drupal-deployment-677cb58b94-2rhfm,363m,205Mi
04:05:58,drupal-deployment-677cb58b94-j82rs,51m,62Mi
04:05:58,drupal-mysql-d86854f86-dj5nv,146m,596Mi
04:06:03,drupal-deployment-677cb58b94-2rhfm,363m,205Mi
