Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
20:54:40,1779224079,7,5,8,166,4140,0.49,7927,15708,16.00,548.00
20:54:47,1779224086,15,6,2,160,4141,0.42,8237,16618,0.00,104.00
20:54:54,1779224093,31,8,1,156,4142,0.38,8993,18522,0.00,388.00
20:55:01,1779224100,49,15,1,153,4144,0.55,10439,22841,0.00,320.00
20:55:09,1779224107,56,18,1,132,4147,2.51,10520,23900,0.00,2836.00
20:55:16,1779224115,67,21,0,150,4150,2.47,12001,28488,0.00,176.00
20:55:23,1779224122,77,18,1,138,4144,2.63,12325,28857,0.00,252.00
20:55:30,1779224129,81,19,0,124,4148,2.58,12206,29021,0.00,300.00
20:55:37,1779224136,74,26,0,134,4151,3.62,11176,27762,0.00,144.00
20:55:45,1779224143,70,19,1,123,4155,3.49,12426,27978,0.00,544.00
20:55:52,1779224151,76,21,0,181,4100,3.26,12604,28549,0.00,360.00
20:56:00,1779224158,75,23,0,184,4106,3.40,12696,29624,0.00,2768.00
20:56:07,1779224166,76,20,1,165,4110,4.44,11641,26894,0.00,286.27
20:56:14,1779224173,74,22,1,184,4099,4.32,12509,30000,0.00,672.00
20:56:22,1779224180,80,20,0,169,4104,5.00,12540,28548,0.00,134.65
20:56:30,1779224188,75,24,0,169,4108,5.24,11722,29063,0.00,344.00
20:56:37,1779224196,76,20,0,176,4102,5.75,12674,29660,0.00,134.62
20:56:45,1779224204,80,19,0,166,4107,5.53,14216,31903,0.00,272.00
20:56:53,1779224211,76,22,0,173,4100,5.83,12684,29441,0.00,156.00
20:57:00,1779224219,72,22,1,174,4104,5.92,11216,26841,0.00,300.00
20:57:08,1779224226,81,17,0,171,4109,5.95,12302,28051,0.00,280.00
20:57:15,1779224234,81,20,0,179,4103,5.80,11473,28527,0.00,476.00
20:57:23,1779224241,79,18,0,163,4107,6.41,13793,32601,0.00,0.00
20:57:30,1779224249,79,21,0,177,4101,6.37,11790,28727,0.00,284.00
20:57:38,1779224257,81,18,0,185,4106,5.70,11979,27918,0.00,788.12
20:57:46,1779224264,76,21,1,171,4110,5.56,12481,29471,0.00,154.46
20:57:54,1779224272,78,21,0,184,4104,5.31,14004,32053,0.00,0.00
20:58:01,1779224280,76,24,0,172,4108,5.24,12528,28836,0.00,320.00
20:58:09,1779224288,77,23,0,170,4113,5.22,11860,28765,0.00,1524.75
20:58:16,1779224295,72,25,0,183,4105,5.93,15323,31655,0.00,344.00
20:58:24,1779224302,81,18,1,159,4108,6.17,12670,28168,0.00,380.00
20:58:31,1779224310,75,23,0,172,4112,6.23,12157,28929,0.00,152.00
20:58:39,1779224317,75,19,0,151,4116,6.93,11894,28163,0.00,936.94
20:58:47,1779224325,73,19,0,160,4111,7.67,11115,26331,0.00,364.00
20:58:55,1779224333,81,19,0,153,4115,7.69,12277,27502,0.00,304.95
20:59:02,1779224341,78,18,0,180,4107,7.57,12482,28832,0.00,180.39
20:59:11,1779224349,74,25,0,160,4112,7.00,14413,33309,0.00,688.00
20:59:18,1779224357,69,26,0,162,4114,6.92,15855,34912,0.00,348.00
20:59:26,1779224365,79,20,0,163,4117,7.25,12530,29336,0.00,265.42
20:59:33,1779224372,81,20,0,164,4111,6.89,13489,32881,0.00,360.40
20:59:41,1779224379,80,20,0,157,4116,6.66,10959,25966,0.00,2972.00
20:59:49,1779224387,77,21,0,152,4120,6.75,13039,33236,0.00,312.87
20:59:56,1779224395,78,19,0,166,4112,6.26,12314,29418,0.00,340.00
21:00:04,1779224402,78,22,0,169,4116,6.32,13027,32740,0.00,268.00
21:00:11,1779224410,75,24,0,163,4110,5.73,10742,25043,0.00,2640.00
21:00:19,1779224417,78,19,1,173,4114,5.51,13219,31369,0.00,372.00
21:00:26,1779224425,80,21,0,158,4118,6.39,11861,28372,0.00,600.00
21:00:34,1779224432,77,21,0,164,4112,6.76,11736,29918,0.00,1024.00
21:00:42,1779224440,76,24,0,143,4114,6.28,12477,29656,0.00,460.00
21:00:50,1779224448,78,22,0,140,4119,5.94,12778,28249,0.00,1120.00
21:00:58,1779224456,78,22,0,150,4123,6.69,13726,32130,0.00,435.64
21:01:05,1779224464,81,18,0,149,4117,6.32,12584,28488,0.00,372.00
21:01:13,1779224471,77,22,0,154,4121,6.46,13607,32188,0.00,572.00
21:01:20,1779224479,75,25,0,156,4112,6.50,12231,29661,0.00,2200.00
21:01:28,1779224486,80,20,0,149,4116,6.22,11850,26453,0.00,1032.00
21:01:35,1779224494,81,19,0,138,4121,5.88,12300,28581,0.00,117.65
21:01:43,1779224501,78,20,0,161,4114,6.15,13140,31512,0.00,2116.00
21:01:50,1779224509,76,24,0,142,4119,6.22,13008,29744,0.00,2102.97
21:01:58,1779224516,81,18,1,123,4123,6.11,10861,26986,0.00,836.36
21:02:05,1779224524,80,20,1,144,4117,5.86,12928,30638,0.00,100.00
21:02:13,1779224532,80,19,0,135,4121,5.56,14468,34637,0.00,13208.00
21:02:21,1779224539,77,23,0,159,4115,5.36,12657,28640,0.00,1296.00
21:02:28,1779224547,78,20,0,139,4119,6.86,12038,28883,0.00,260.00
21:02:36,1779224554,80,20,0,146,4121,6.47,13618,30697,0.00,284.00
21:02:43,1779224562,80,20,0,146,4126,5.72,13925,32800,0.00,2696.00
21:02:51,1779224569,77,21,1,149,4119,5.42,11713,26655,0.00,3400.00
21:02:59,1779224577,79,20,0,145,4123,5.97,13120,29199,0.00,420.00
21:03:06,1779224585,77,19,0,157,4128,6.59,11423,27163,0.00,182.18
21:03:13,1779224592,77,22,0,142,4118,6.79,11437,28303,0.00,216.00
21:03:21,1779224600,74,23,0,157,4122,7.12,12898,29481,0.00,6328.00
21:03:29,1779224607,79,21,0,148,4126,6.56,11580,27972,0.00,216.00
21:03:36,1779224615,76,19,0,155,4120,6.66,12367,28593,0.00,155.34
21:03:44,1779224622,78,21,0,145,4125,6.77,12580,29035,0.00,384.00
21:03:52,1779224630,77,23,0,146,4119,6.50,10681,26610,0.00,491.09
21:04:00,1779224638,78,21,0,145,4124,6.14,12053,27922,0.00,352.94
21:04:07,1779224646,79,21,0,149,4128,6.77,12717,30777,0.00,10936.00
21:04:14,1779224653,62,23,0,152,4121,8.79,14203,29485,0.00,6660.00
21:04:22,1779224660,61,22,1,153,4123,8.06,14337,29174,0.00,3796.00
21:04:30,1779224668,75,22,0,142,4127,7.58,12392,27841,0.00,186.21
21:04:38,1779224676,73,22,0,136,4132,7.77,12607,29768,0.00,43.56
21:04:45,1779224684,5,3,2,155,4125,7.55,6199,11986,0.00,428.00
21:04:52,1779224691,19,7,10,143,4126,6.39,9599,19617,0.00,160.00
21:04:59,1779224698,12,8,2,141,4126,5.88,7794,15716,0.00,444.00
21:05:06,1779224705,7,5,3,142,4126,4.97,6929,14096,0.00,220.00
21:05:13,1779224712,8,5,1,144,4126,4.57,7413,14685,0.00,316.00
