Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
19:52:03,1778615522,5,4,2,208,4133,0.12,6775,13560,20.00,124.00
19:52:10,1778615529,7,4,3,188,4133,0.11,7051,14162,0.00,364.00
19:52:17,1778615536,6,5,2,199,4133,0.10,8196,16152,0.00,324.00
19:52:24,1778615543,11,9,2,195,4134,0.09,9137,18068,0.00,148.00
19:52:31,1778615550,8,5,3,197,4134,0.07,8937,17629,0.00,348.00
19:52:38,1778615557,10,11,1,196,4134,0.39,9435,18869,0.00,232.00
19:52:45,1778615564,12,8,2,189,4135,0.36,9665,18301,0.00,132.00
19:52:52,1778615571,8,6,2,196,4136,0.30,9381,18353,0.00,136.00
19:52:59,1778615578,8,10,3,190,4136,0.28,9688,19381,0.00,244.00
19:53:06,1778615585,11,9,2,190,4136,0.23,10933,23215,0.00,328.00
19:53:13,1778615592,8,8,2,178,4138,0.21,10519,19991,0.00,380.00
19:53:20,1778615599,11,8,3,179,4138,0.20,10602,21988,0.00,524.00
19:53:27,1778615606,8,10,2,184,4139,0.17,9122,17339,0.00,232.00
19:53:34,1778615613,7,7,2,175,4139,0.15,9828,18986,0.00,344.00
19:53:41,1778615620,11,8,2,170,4140,0.13,9945,18680,0.00,344.00
19:53:48,1778615627,11,14,1,182,4141,0.12,10712,20894,0.00,280.00
19:53:55,1778615634,7,6,1,178,4141,0.50,9263,17288,0.00,232.00
19:54:02,1778615641,7,6,4,175,4141,0.46,9620,18807,0.00,228.00
19:54:09,1778615648,10,9,2,171,4142,0.66,10634,20759,0.00,376.00
19:54:16,1778615655,10,9,2,176,4143,0.56,10972,20650,0.00,320.00
19:54:23,1778615662,9,8,3,166,4144,0.52,9380,17732,0.00,432.00
19:54:30,1778615669,7,5,1,166,4144,0.44,8411,15844,0.00,252.00
19:54:38,1778615676,14,12,1,174,4144,0.96,10670,20076,0.00,272.00
19:54:45,1778615684,8,7,4,177,4137,1.13,11177,21346,0.00,96.00
19:54:52,1778615691,9,8,2,170,4138,0.95,9742,18194,0.00,260.00
19:54:59,1778615698,8,10,2,180,4138,0.88,10228,19584,0.00,300.00
