Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
23:15:25,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1m,79Mi,BLOCKED
23:15:25,wordpress-mysql-8484774888-hr64z,4m,477Mi,1m,79Mi,BLOCKED
23:15:30,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1m,79Mi,BLOCKED
23:15:30,wordpress-mysql-8484774888-hr64z,4m,477Mi,1m,79Mi,BLOCKED
23:15:36,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1m,79Mi,BLOCKED
23:15:36,wordpress-mysql-8484774888-hr64z,4m,477Mi,1m,79Mi,BLOCKED
23:15:41,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1m,79Mi,BLOCKED
23:15:41,wordpress-mysql-8484774888-hr64z,4m,477Mi,1m,79Mi,BLOCKED
23:15:46,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1m,79Mi,BLOCKED
23:15:46,wordpress-mysql-8484774888-hr64z,4m,477Mi,1m,79Mi,BLOCKED
23:15:51,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1m,79Mi,BLOCKED
23:15:51,wordpress-mysql-8484774888-hr64z,4m,477Mi,1m,79Mi,BLOCKED
23:15:56,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,282m,80Mi,BLOCKED
23:15:56,wordpress-mysql-8484774888-hr64z,3m,477Mi,282m,80Mi,BLOCKED
23:16:02,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,282m,80Mi,BLOCKED
23:16:02,wordpress-mysql-8484774888-hr64z,3m,477Mi,282m,80Mi,BLOCKED
23:16:07,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,691m,80Mi,BLOCKED
23:16:07,wordpress-mysql-8484774888-hr64z,3m,477Mi,691m,80Mi,BLOCKED
23:16:12,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,691m,80Mi,BLOCKED
23:16:12,wordpress-mysql-8484774888-hr64z,3m,477Mi,691m,80Mi,BLOCKED
23:16:17,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,691m,80Mi,BLOCKED
23:16:17,wordpress-mysql-8484774888-hr64z,3m,477Mi,691m,80Mi,BLOCKED
23:16:22,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1016m,80Mi,BLOCKED
23:16:22,wordpress-mysql-8484774888-hr64z,3m,477Mi,1016m,80Mi,BLOCKED
23:16:28,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1016m,80Mi,BLOCKED
23:16:28,wordpress-mysql-8484774888-hr64z,3m,477Mi,1016m,80Mi,BLOCKED
23:16:33,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1016m,80Mi,BLOCKED
23:16:33,wordpress-mysql-8484774888-hr64z,3m,477Mi,1016m,80Mi,BLOCKED
23:16:38,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1231m,81Mi,BLOCKED
23:16:38,wordpress-mysql-8484774888-hr64z,3m,477Mi,1231m,81Mi,BLOCKED
23:16:43,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1231m,81Mi,BLOCKED
23:16:43,wordpress-mysql-8484774888-hr64z,3m,477Mi,1231m,81Mi,BLOCKED
23:16:49,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1231m,81Mi,BLOCKED
23:16:49,wordpress-mysql-8484774888-hr64z,3m,477Mi,1231m,81Mi,BLOCKED
23:16:54,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1402m,82Mi,BLOCKED
23:16:54,wordpress-mysql-8484774888-hr64z,4m,477Mi,1402m,82Mi,BLOCKED
23:16:59,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1402m,82Mi,BLOCKED
23:16:59,wordpress-mysql-8484774888-hr64z,4m,477Mi,1402m,82Mi,BLOCKED
23:17:04,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1402m,82Mi,BLOCKED
23:17:04,wordpress-mysql-8484774888-hr64z,4m,477Mi,1402m,82Mi,BLOCKED
23:17:10,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1480m,82Mi,BLOCKED
23:17:10,wordpress-mysql-8484774888-hr64z,4m,477Mi,1480m,82Mi,BLOCKED
23:17:15,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1480m,82Mi,BLOCKED
23:17:15,wordpress-mysql-8484774888-hr64z,4m,477Mi,1480m,82Mi,BLOCKED
23:17:20,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1480m,82Mi,BLOCKED
23:17:20,wordpress-mysql-8484774888-hr64z,4m,477Mi,1480m,82Mi,BLOCKED
23:17:25,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1480m,82Mi,BLOCKED
23:17:25,wordpress-mysql-8484774888-hr64z,4m,477Mi,1480m,82Mi,BLOCKED
23:17:31,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1480m,82Mi,BLOCKED
23:17:31,wordpress-mysql-8484774888-hr64z,4m,477Mi,1480m,82Mi,BLOCKED
23:17:36,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1480m,82Mi,BLOCKED
23:17:36,wordpress-mysql-8484774888-hr64z,4m,477Mi,1480m,82Mi,BLOCKED
23:17:41,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1475m,82Mi,BLOCKED
23:17:41,wordpress-mysql-8484774888-hr64z,4m,477Mi,1475m,82Mi,BLOCKED
23:17:46,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1475m,82Mi,BLOCKED
23:17:46,wordpress-mysql-8484774888-hr64z,4m,477Mi,1475m,82Mi,BLOCKED
23:17:51,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1473m,82Mi,BLOCKED
23:17:51,wordpress-mysql-8484774888-hr64z,4m,477Mi,1473m,82Mi,BLOCKED
23:17:57,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1473m,82Mi,BLOCKED
23:17:57,wordpress-mysql-8484774888-hr64z,4m,477Mi,1473m,82Mi,BLOCKED
23:18:02,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1473m,82Mi,BLOCKED
23:18:02,wordpress-mysql-8484774888-hr64z,4m,477Mi,1473m,82Mi,BLOCKED
23:18:07,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1509m,82Mi,BLOCKED
23:18:07,wordpress-mysql-8484774888-hr64z,4m,477Mi,1509m,82Mi,BLOCKED
23:18:12,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1509m,82Mi,BLOCKED
23:18:12,wordpress-mysql-8484774888-hr64z,4m,477Mi,1509m,82Mi,BLOCKED
23:18:18,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1509m,82Mi,BLOCKED
23:18:18,wordpress-mysql-8484774888-hr64z,4m,477Mi,1509m,82Mi,BLOCKED
23:18:23,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1500m,82Mi,BLOCKED
23:18:23,wordpress-mysql-8484774888-hr64z,4m,477Mi,1500m,82Mi,BLOCKED
23:18:28,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1500m,82Mi,BLOCKED
23:18:28,wordpress-mysql-8484774888-hr64z,4m,477Mi,1500m,82Mi,BLOCKED
23:18:33,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1500m,82Mi,BLOCKED
23:18:33,wordpress-mysql-8484774888-hr64z,4m,477Mi,1500m,82Mi,BLOCKED
23:18:38,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1519m,82Mi,BLOCKED
23:18:38,wordpress-mysql-8484774888-hr64z,4m,477Mi,1519m,82Mi,BLOCKED
23:18:44,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1519m,82Mi,BLOCKED
23:18:44,wordpress-mysql-8484774888-hr64z,4m,477Mi,1519m,82Mi,BLOCKED
23:18:49,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1519m,82Mi,BLOCKED
23:18:49,wordpress-mysql-8484774888-hr64z,4m,477Mi,1519m,82Mi,BLOCKED
23:18:54,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1519m,82Mi,BLOCKED
23:18:54,wordpress-mysql-8484774888-hr64z,3m,477Mi,1519m,82Mi,BLOCKED
23:18:59,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1519m,82Mi,BLOCKED
23:18:59,wordpress-mysql-8484774888-hr64z,3m,477Mi,1519m,82Mi,BLOCKED
23:19:05,wordpress-deployment-7c7bb76d6f-8vx9w,1m,57Mi,1519m,82Mi,BLOCKED
23:19:05,wordpress-mysql-8484774888-hr64z,3m,477Mi,1519m,82Mi,BLOCKED
