Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
00:19:12,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1565m,88Mi,BLOCKED
00:19:12,wordpress-mysql-8484774888-hr64z,3m,477Mi,1565m,88Mi,BLOCKED
00:19:17,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1565m,88Mi,BLOCKED
00:19:17,wordpress-mysql-8484774888-hr64z,3m,477Mi,1565m,88Mi,BLOCKED
00:19:22,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1554m,90Mi,BLOCKED
00:19:22,wordpress-mysql-8484774888-hr64z,3m,477Mi,1554m,90Mi,BLOCKED
00:19:28,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1554m,90Mi,BLOCKED
00:19:28,wordpress-mysql-8484774888-hr64z,3m,477Mi,1554m,90Mi,BLOCKED
00:19:33,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1554m,90Mi,BLOCKED
00:19:33,wordpress-mysql-8484774888-hr64z,3m,477Mi,1554m,90Mi,BLOCKED
00:19:38,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1554m,90Mi,BLOCKED
00:19:38,wordpress-mysql-8484774888-hr64z,3m,477Mi,1554m,90Mi,BLOCKED
00:19:43,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1554m,90Mi,BLOCKED
00:19:43,wordpress-mysql-8484774888-hr64z,3m,477Mi,1554m,90Mi,BLOCKED
00:19:49,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1554m,90Mi,BLOCKED
00:19:49,wordpress-mysql-8484774888-hr64z,3m,477Mi,1554m,90Mi,BLOCKED
00:19:54,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1544m,92Mi,BLOCKED
00:19:54,wordpress-mysql-8484774888-hr64z,3m,477Mi,1544m,92Mi,BLOCKED
00:19:59,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1544m,92Mi,BLOCKED
00:19:59,wordpress-mysql-8484774888-hr64z,3m,477Mi,1544m,92Mi,BLOCKED
00:20:05,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1544m,92Mi,BLOCKED
00:20:05,wordpress-mysql-8484774888-hr64z,3m,477Mi,1544m,92Mi,BLOCKED
00:20:10,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1568m,94Mi,BLOCKED
00:20:10,wordpress-mysql-8484774888-hr64z,3m,477Mi,1568m,94Mi,BLOCKED
00:20:15,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1568m,94Mi,BLOCKED
00:20:15,wordpress-mysql-8484774888-hr64z,3m,477Mi,1568m,94Mi,BLOCKED
00:20:20,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1568m,94Mi,BLOCKED
00:20:20,wordpress-mysql-8484774888-hr64z,3m,477Mi,1568m,94Mi,BLOCKED
00:20:26,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1563m,95Mi,BLOCKED
00:20:26,wordpress-mysql-8484774888-hr64z,3m,477Mi,1563m,95Mi,BLOCKED
00:20:31,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1563m,95Mi,BLOCKED
00:20:31,wordpress-mysql-8484774888-hr64z,3m,477Mi,1563m,95Mi,BLOCKED
00:20:36,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1563m,95Mi,BLOCKED
00:20:36,wordpress-mysql-8484774888-hr64z,3m,477Mi,1563m,95Mi,BLOCKED
00:20:42,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1567m,93Mi,BLOCKED
00:20:42,wordpress-mysql-8484774888-hr64z,3m,477Mi,1567m,93Mi,BLOCKED
00:20:47,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1567m,93Mi,BLOCKED
00:20:47,wordpress-mysql-8484774888-hr64z,3m,477Mi,1567m,93Mi,BLOCKED
00:20:52,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1567m,93Mi,BLOCKED
