Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
21:42:19,ghost-deployment-74496d68fd-m24pb,2m,115Mi,1m,47Mi
21:42:19,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,47Mi
21:42:24,ghost-deployment-74496d68fd-m24pb,2m,115Mi,1m,47Mi
21:42:24,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,47Mi
21:42:29,ghost-deployment-74496d68fd-m24pb,2m,115Mi,1m,47Mi
21:42:29,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,47Mi
21:42:35,ghost-deployment-74496d68fd-m24pb,2m,115Mi,1m,47Mi
21:42:35,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,47Mi
21:42:40,ghost-deployment-74496d68fd-m24pb,2m,115Mi,1m,47Mi
21:42:40,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,47Mi
21:42:45,ghost-deployment-74496d68fd-m24pb,2m,115Mi,1m,47Mi
21:42:45,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,47Mi
21:42:50,ghost-deployment-74496d68fd-m24pb,3m,115Mi,60m,49Mi
21:42:50,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,60m,49Mi
21:42:55,ghost-deployment-74496d68fd-m24pb,3m,115Mi,60m,49Mi
21:42:55,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,60m,49Mi
21:43:00,ghost-deployment-74496d68fd-m24pb,3m,115Mi,60m,49Mi
21:43:00,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,60m,49Mi
21:43:05,ghost-deployment-74496d68fd-m24pb,2m,114Mi,72m,51Mi
21:43:05,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,51Mi
21:43:10,ghost-deployment-74496d68fd-m24pb,2m,114Mi,72m,51Mi
21:43:10,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,51Mi
21:43:15,ghost-deployment-74496d68fd-m24pb,2m,114Mi,72m,51Mi
21:43:15,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,51Mi
21:43:21,ghost-deployment-74496d68fd-m24pb,3m,115Mi,73m,55Mi
21:43:21,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,73m,55Mi
21:43:26,ghost-deployment-74496d68fd-m24pb,3m,115Mi,73m,55Mi
21:43:26,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,73m,55Mi
21:43:31,ghost-deployment-74496d68fd-m24pb,3m,115Mi,73m,55Mi
21:43:31,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,73m,55Mi
21:43:36,ghost-deployment-74496d68fd-m24pb,3m,115Mi,73m,56Mi
21:43:36,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,73m,56Mi
21:43:41,ghost-deployment-74496d68fd-m24pb,3m,115Mi,73m,56Mi
21:43:41,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,73m,56Mi
21:43:46,ghost-deployment-74496d68fd-m24pb,3m,115Mi,73m,56Mi
21:43:46,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,73m,56Mi
21:43:51,ghost-deployment-74496d68fd-m24pb,2m,115Mi,70m,58Mi
21:43:51,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,70m,58Mi
21:43:56,ghost-deployment-74496d68fd-m24pb,2m,115Mi,70m,58Mi
21:43:56,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,70m,58Mi
21:44:02,ghost-deployment-74496d68fd-m24pb,2m,115Mi,70m,58Mi
21:44:02,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,70m,58Mi
21:44:07,ghost-deployment-74496d68fd-m24pb,3m,115Mi,72m,59Mi
21:44:07,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,59Mi
21:44:12,ghost-deployment-74496d68fd-m24pb,3m,115Mi,72m,59Mi
21:44:12,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,59Mi
21:44:17,ghost-deployment-74496d68fd-m24pb,3m,115Mi,72m,59Mi
21:44:17,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,59Mi
21:44:22,ghost-deployment-74496d68fd-m24pb,3m,115Mi,72m,59Mi
21:44:22,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,59Mi
21:44:27,ghost-deployment-74496d68fd-m24pb,3m,115Mi,72m,59Mi
21:44:27,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,59Mi
21:44:32,ghost-deployment-74496d68fd-m24pb,3m,115Mi,72m,59Mi
21:44:32,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,72m,59Mi
21:44:37,ghost-deployment-74496d68fd-m24pb,30m,124Mi,68m,61Mi
21:44:37,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,68m,61Mi
21:44:43,ghost-deployment-74496d68fd-m24pb,30m,124Mi,68m,61Mi
21:44:43,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,68m,61Mi
21:44:48,ghost-deployment-74496d68fd-m24pb,30m,124Mi,68m,61Mi
21:44:48,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,68m,61Mi
21:44:53,ghost-deployment-74496d68fd-m24pb,20m,109Mi,65m,60Mi
21:44:53,ghost-mysql-c75f59f48-5s7w5,7m,388Mi,65m,60Mi
21:44:58,ghost-deployment-74496d68fd-m24pb,20m,109Mi,65m,60Mi
21:44:58,ghost-mysql-c75f59f48-5s7w5,7m,388Mi,65m,60Mi
21:45:03,ghost-deployment-74496d68fd-m24pb,20m,109Mi,65m,60Mi
21:45:03,ghost-mysql-c75f59f48-5s7w5,7m,388Mi,65m,60Mi
21:45:08,ghost-deployment-74496d68fd-m24pb,3m,110Mi,66m,59Mi
21:45:08,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,66m,59Mi
21:45:13,ghost-deployment-74496d68fd-m24pb,3m,110Mi,66m,59Mi
21:45:13,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,66m,59Mi
21:45:18,ghost-deployment-74496d68fd-m24pb,3m,110Mi,66m,59Mi
21:45:18,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,66m,59Mi
21:45:23,ghost-deployment-74496d68fd-m24pb,5m,110Mi,71m,59Mi
21:45:23,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,71m,59Mi
21:45:29,ghost-deployment-74496d68fd-m24pb,5m,110Mi,71m,59Mi
21:45:29,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,71m,59Mi
21:45:34,ghost-deployment-74496d68fd-m24pb,5m,110Mi,71m,59Mi
21:45:34,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,71m,59Mi
21:45:39,ghost-deployment-74496d68fd-m24pb,6m,111Mi,67m,58Mi
21:45:39,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,67m,58Mi
21:45:44,ghost-deployment-74496d68fd-m24pb,6m,111Mi,67m,58Mi
21:45:44,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,67m,58Mi
21:45:49,ghost-deployment-74496d68fd-m24pb,6m,111Mi,67m,58Mi
21:45:49,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,67m,58Mi
21:45:54,ghost-deployment-74496d68fd-m24pb,2m,111Mi,67m,58Mi
21:45:54,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,67m,58Mi
21:45:59,ghost-deployment-74496d68fd-m24pb,2m,111Mi,67m,58Mi
21:45:59,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,67m,58Mi
21:46:04,ghost-deployment-74496d68fd-m24pb,5m,111Mi,63m,59Mi
21:46:04,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,63m,59Mi
21:46:09,ghost-deployment-74496d68fd-m24pb,5m,111Mi,63m,59Mi
21:46:09,ghost-mysql-c75f59f48-5s7w5,4m,388Mi,63m,59Mi
