Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
21:25:49,ghost-deployment-74496d68fd-m24pb,3m,114Mi,53m,56Mi
21:25:49,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,53m,56Mi
21:25:54,ghost-deployment-74496d68fd-m24pb,4m,114Mi,59m,56Mi
21:25:54,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,59m,56Mi
21:25:59,ghost-deployment-74496d68fd-m24pb,4m,114Mi,59m,56Mi
21:25:59,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,59m,56Mi
21:26:04,ghost-deployment-74496d68fd-m24pb,3m,113Mi,63m,56Mi
21:26:04,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,63m,56Mi
21:26:09,ghost-deployment-74496d68fd-m24pb,3m,113Mi,63m,56Mi
21:26:09,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,63m,56Mi
21:26:14,ghost-deployment-74496d68fd-m24pb,3m,113Mi,63m,56Mi
21:26:14,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,63m,56Mi
21:26:20,ghost-deployment-74496d68fd-m24pb,3m,113Mi,62m,56Mi
21:26:20,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,62m,56Mi
21:26:25,ghost-deployment-74496d68fd-m24pb,3m,113Mi,62m,56Mi
21:26:25,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,62m,56Mi
21:26:30,ghost-deployment-74496d68fd-m24pb,3m,113Mi,62m,56Mi
21:26:30,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,62m,56Mi
21:26:35,ghost-deployment-74496d68fd-m24pb,10m,114Mi,64m,56Mi
21:26:35,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,64m,56Mi
21:26:40,ghost-deployment-74496d68fd-m24pb,10m,114Mi,64m,56Mi
21:26:40,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,64m,56Mi
21:26:45,ghost-deployment-74496d68fd-m24pb,10m,114Mi,64m,56Mi
21:26:45,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,64m,56Mi
21:26:50,ghost-deployment-74496d68fd-m24pb,3m,114Mi,28m,58Mi
21:26:50,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,28m,58Mi
21:26:55,ghost-deployment-74496d68fd-m24pb,3m,114Mi,28m,58Mi
21:26:55,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,28m,58Mi
21:27:00,ghost-deployment-74496d68fd-m24pb,3m,114Mi,28m,58Mi
21:27:00,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,28m,58Mi
21:27:06,ghost-deployment-74496d68fd-m24pb,2m,113Mi,60m,55Mi
21:27:06,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,60m,55Mi
21:27:11,ghost-deployment-74496d68fd-m24pb,2m,113Mi,60m,55Mi
21:27:11,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,60m,55Mi
21:27:16,ghost-deployment-74496d68fd-m24pb,2m,113Mi,60m,55Mi
21:27:16,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,60m,55Mi
21:27:21,ghost-deployment-74496d68fd-m24pb,3m,114Mi,60m,55Mi
21:27:21,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,60m,55Mi
21:27:26,ghost-deployment-74496d68fd-m24pb,3m,114Mi,60m,55Mi
21:27:26,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,60m,55Mi
21:27:31,ghost-deployment-74496d68fd-m24pb,3m,114Mi,60m,55Mi
21:27:31,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,60m,55Mi
21:27:36,ghost-deployment-74496d68fd-m24pb,3m,114Mi,54m,56Mi
21:27:36,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,54m,56Mi
21:27:41,ghost-deployment-74496d68fd-m24pb,3m,114Mi,54m,56Mi
21:27:41,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,54m,56Mi
21:27:47,ghost-deployment-74496d68fd-m24pb,3m,114Mi,54m,56Mi
21:27:47,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,54m,56Mi
21:27:52,ghost-deployment-74496d68fd-m24pb,3m,114Mi,63m,55Mi
21:27:52,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,63m,55Mi
21:27:57,ghost-deployment-74496d68fd-m24pb,3m,114Mi,63m,55Mi
21:27:57,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,63m,55Mi
21:28:02,ghost-deployment-74496d68fd-m24pb,3m,114Mi,63m,55Mi
21:28:02,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,63m,55Mi
21:28:07,ghost-deployment-74496d68fd-m24pb,2m,113Mi,26m,48Mi
21:28:07,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,26m,48Mi
21:28:12,ghost-deployment-74496d68fd-m24pb,2m,113Mi,26m,48Mi
21:28:12,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,26m,48Mi
21:28:17,ghost-deployment-74496d68fd-m24pb,2m,113Mi,26m,48Mi
21:28:17,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,26m,48Mi
21:28:22,ghost-deployment-74496d68fd-m24pb,3m,114Mi,1m,48Mi
21:28:22,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,48Mi
21:28:27,ghost-deployment-74496d68fd-m24pb,3m,114Mi,1m,48Mi
21:28:27,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,48Mi
21:28:32,ghost-deployment-74496d68fd-m24pb,3m,114Mi,1m,48Mi
21:28:32,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,48Mi
21:28:38,ghost-deployment-74496d68fd-m24pb,3m,113Mi,1m,47Mi
21:28:38,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,47Mi
21:28:43,ghost-deployment-74496d68fd-m24pb,3m,113Mi,1m,47Mi
21:28:43,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,47Mi
21:28:48,ghost-deployment-74496d68fd-m24pb,3m,113Mi,1m,47Mi
21:28:48,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,47Mi
21:28:53,ghost-deployment-74496d68fd-m24pb,3m,113Mi,1m,47Mi
21:28:53,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,47Mi
21:28:58,ghost-deployment-74496d68fd-m24pb,3m,113Mi,1m,47Mi
21:28:58,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,47Mi
