Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
20:38:37,ghost-deployment-74496d68fd-m24pb,5m,107Mi,1m,46Mi
20:38:37,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,46Mi
20:38:42,ghost-deployment-74496d68fd-m24pb,5m,107Mi,1m,46Mi
20:38:42,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,46Mi
20:38:47,ghost-deployment-74496d68fd-m24pb,5m,107Mi,1m,46Mi
20:38:47,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,1m,46Mi
20:38:52,ghost-deployment-74496d68fd-m24pb,3m,108Mi,1m,46Mi
20:38:52,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,46Mi
20:38:57,ghost-deployment-74496d68fd-m24pb,3m,108Mi,1m,46Mi
20:38:57,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,46Mi
20:39:02,ghost-deployment-74496d68fd-m24pb,3m,108Mi,1m,46Mi
20:39:02,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,1m,46Mi
20:39:08,ghost-deployment-74496d68fd-m24pb,6m,108Mi,8m,47Mi
20:39:08,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,8m,47Mi
20:39:13,ghost-deployment-74496d68fd-m24pb,6m,108Mi,8m,47Mi
20:39:13,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,8m,47Mi
20:39:18,ghost-deployment-74496d68fd-m24pb,6m,108Mi,8m,47Mi
20:39:18,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,8m,47Mi
20:39:23,ghost-deployment-74496d68fd-m24pb,3m,108Mi,56m,48Mi
20:39:23,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,56m,48Mi
20:39:28,ghost-deployment-74496d68fd-m24pb,3m,108Mi,56m,48Mi
20:39:28,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,56m,48Mi
20:39:33,ghost-deployment-74496d68fd-m24pb,3m,108Mi,56m,48Mi
20:39:33,ghost-mysql-c75f59f48-5s7w5,3m,383Mi,56m,48Mi
20:39:38,ghost-deployment-74496d68fd-m24pb,6m,108Mi,52m,50Mi
20:39:38,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,52m,50Mi
20:39:43,ghost-deployment-74496d68fd-m24pb,6m,108Mi,52m,50Mi
20:39:43,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,52m,50Mi
20:39:48,ghost-deployment-74496d68fd-m24pb,6m,108Mi,52m,50Mi
20:39:48,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,52m,50Mi
20:39:54,ghost-deployment-74496d68fd-m24pb,4m,108Mi,51m,52Mi
20:39:54,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,51m,52Mi
20:39:59,ghost-deployment-74496d68fd-m24pb,4m,108Mi,51m,52Mi
20:39:59,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,51m,52Mi
20:40:04,ghost-deployment-74496d68fd-m24pb,4m,108Mi,51m,52Mi
20:40:04,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,51m,52Mi
20:40:09,ghost-deployment-74496d68fd-m24pb,4m,108Mi,67m,53Mi
20:40:09,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,67m,53Mi
20:40:14,ghost-deployment-74496d68fd-m24pb,4m,108Mi,67m,53Mi
20:40:14,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,67m,53Mi
20:40:19,ghost-deployment-74496d68fd-m24pb,3m,109Mi,65m,53Mi
20:40:19,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,65m,53Mi
20:40:24,ghost-deployment-74496d68fd-m24pb,3m,109Mi,65m,53Mi
20:40:24,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,65m,53Mi
20:40:29,ghost-deployment-74496d68fd-m24pb,3m,109Mi,65m,53Mi
20:40:29,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,65m,53Mi
20:40:35,ghost-deployment-74496d68fd-m24pb,4m,109Mi,56m,54Mi
20:40:35,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,56m,54Mi
20:40:40,ghost-deployment-74496d68fd-m24pb,4m,109Mi,56m,54Mi
20:40:40,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,56m,54Mi
20:40:45,ghost-deployment-74496d68fd-m24pb,4m,109Mi,56m,54Mi
20:40:45,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,56m,54Mi
20:40:50,ghost-deployment-74496d68fd-m24pb,6m,110Mi,61m,54Mi
20:40:50,ghost-mysql-c75f59f48-5s7w5,4m,383Mi,61m,54Mi
