Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
15:26:10,1779636369,6,2,1,550,3755,0.28,6520,13125,0.00,188.00
15:26:15,1779636374,7,6,1,552,3755,0.26,6164,11996,0.00,404.00
15:26:20,1779636379,5,2,2,554,3755,0.24,6184,12555,0.00,364.00
15:26:25,1779636384,6,6,2,556,3755,0.22,5982,11654,0.00,328.00
15:26:30,1779636389,6,3,1,553,3755,0.20,6583,13067,0.00,176.00
15:26:35,1779636394,5,6,2,567,3755,0.18,6542,13026,0.00,432.00
15:26:40,1779636399,21,6,1,556,3756,0.17,7722,15420,0.00,264.00
15:26:45,1779636404,39,15,1,562,3746,0.40,9652,20303,0.00,464.00
15:26:50,1779636409,46,11,2,568,3747,0.88,9995,22377,0.00,284.00
15:26:55,1779636414,62,20,1,559,3749,1.05,10726,25126,0.00,300.00
15:27:00,1779636419,71,15,1,550,3752,1.04,11024,27005,0.00,284.00
15:27:05,1779636424,74,22,0,537,3754,1.12,11451,27847,0.00,496.00
15:27:10,1779636429,81,19,0,549,3757,1.19,11760,28531,0.00,12072.00
15:27:15,1779636434,77,22,0,563,3749,1.82,12017,27630,0.00,244.00
15:27:20,1779636439,73,19,1,572,3752,1.83,11966,28609,0.00,372.28
15:27:25,1779636444,79,20,0,551,3755,2.25,11367,26308,0.00,324.00
15:27:30,1779636449,82,17,0,549,3757,2.23,12168,28468,0.00,300.00
15:27:35,1779636454,79,19,0,544,3749,2.53,12176,28086,0.00,264.00
15:27:40,1779636459,74,26,0,549,3751,2.73,10790,27303,0.00,228.00
15:27:45,1779636464,76,24,0,537,3754,3.07,11745,26919,0.00,640.00
15:27:50,1779636469,76,16,0,559,3747,3.94,9856,24250,0.00,416.00
15:27:56,1779636475,79,21,0,572,3750,4.43,12521,28726,0.00,412.00
15:28:01,1779636479,81,18,0,561,3752,4.64,13383,30818,0.00,44.00
15:28:06,1779636484,78,22,1,555,3755,6.03,12006,30269,0.00,0.00
15:28:11,1779636490,80,19,0,565,3748,6.10,12914,29486,0.00,320.00
15:28:17,1779636495,80,20,0,557,3751,6.26,12999,32282,0.00,92.00
15:28:21,1779636500,80,19,0,531,3753,6.16,11084,27771,0.00,76.00
15:28:27,1779636505,80,21,0,533,3756,6.14,12313,27608,0.00,176.00
15:28:31,1779636510,80,16,0,544,3748,6.21,12454,27817,0.00,3.88
