Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
00:34:08,1779669247,71,19,1,218,4141,0.98,12578,30874,0.00,136.00
00:34:13,1779669252,78,22,0,211,4144,1.38,11952,30398,0.00,215.69
00:34:18,1779669257,81,17,0,204,4146,1.51,12109,27752,0.00,44.00
00:34:23,1779669262,81,19,0,199,4149,1.55,13428,36372,0.00,4516.00
00:34:28,1779669267,75,18,0,201,4141,1.43,12646,27716,0.00,9366.34
00:34:33,1779669272,83,17,0,212,4144,1.47,12393,31642,0.00,128.00
00:34:39,1779669278,79,19,0,208,4146,2.80,12681,28351,0.00,212.61
00:34:44,1779669283,82,17,0,198,4149,3.53,12164,27276,0.00,123.08
00:34:50,1779669288,77,21,0,194,4152,3.49,12249,27883,0.00,256.00
00:34:55,1779669293,79,20,1,187,4154,4.89,11042,26366,0.00,514.85
00:35:00,1779669298,82,19,0,206,4143,4.66,11135,26629,0.00,231.58
00:35:05,1779669303,80,20,0,201,4145,4.45,12929,28710,0.00,332.67
00:35:10,1779669308,83,17,0,189,4148,4.25,11059,27121,0.00,148.15
00:35:15,1779669314,79,19,1,178,4151,4.71,12535,27512,0.00,396.00
00:35:20,1779669319,84,17,0,178,4153,5.78,10677,24916,0.00,136.00
00:35:26,1779669324,79,21,0,164,4156,6.11,12476,27409,0.00,391.92
00:35:33,1779669330,77,23,0,191,4145,7.43,12148,26661,0.00,272.00
00:35:37,1779669335,82,18,0,195,4147,7.71,12640,26613,0.00,256.00
00:35:43,1779669340,80,19,0,161,4150,7.98,12149,25994,0.00,205.94
00:35:47,1779669345,82,18,0,175,4152,8.38,13098,29367,0.00,544.00
00:35:53,1779669351,80,20,0,163,4155,10.03,10600,24100,0.00,284.11
00:35:58,1779669356,85,15,0,168,4143,10.03,12929,28840,0.00,261.62
00:36:03,1779669361,83,17,0,184,4146,10.11,14391,31905,0.00,231.78
00:36:07,1779669366,84,15,0,167,4148,9.94,11711,26095,0.00,23.53
00:36:13,1779669371,81,18,0,162,4151,10.10,10366,24059,0.00,91.43
00:36:18,1779669376,87,14,0,158,4154,9.77,12211,29405,0.00,443.56
00:36:24,1779669382,79,22,0,158,4157,9.87,11576,28679,0.00,109.80
00:36:29,1779669387,85,15,0,173,4145,9.96,12507,27622,0.00,16132.00
00:36:33,1779669392,78,12,0,170,4148,9.33,12705,25642,0.00,516.00
00:36:39,1779669397,86,14,0,177,4150,10.26,14358,36018,0.00,170.87
00:36:46,1779669403,83,17,0,176,4153,10.80,12142,30952,0.00,297.44
00:36:51,1779669409,84,16,0,167,4156,10.10,20180,44505,0.00,268.00
00:36:56,1779669414,81,19,0,157,4159,10.65,16383,40566,0.00,135.78
00:37:00,1779669418,81,19,0,175,4146,9.96,12639,29571,0.00,105.79
00:37:05,1779669424,78,22,0,163,4149,10.36,11418,28236,0.00,303.33
00:37:10,1779669429,16,10,1,179,4150,10.09,7800,15730,0.00,184.00
00:37:15,1779669434,12,6,1,176,4151,9.28,7844,15282,0.00,432.00
00:37:23,1779669440,81,19,0,163,4153,9.28,13246,31666,0.00,31.37
00:37:26,1779669445,82,18,0,183,4141,9.28,11838,26531,0.00,244.00
00:37:32,1779669450,82,18,0,178,4144,9.76,14262,36042,0.00,160.00
00:37:38,1779669455,80,20,0,168,4146,9.30,12912,28077,204.00,400.00
00:37:42,1779669460,80,20,0,170,4149,9.84,11674,25492,0.00,273.27
00:37:48,1779669466,79,21,0,173,4151,9.37,12068,28076,0.00,178.08
00:37:52,1779669470,79,21,0,160,4154,9.42,13962,32110,0.00,332.00
00:37:57,1779669475,82,18,0,177,4145,9.14,9954,24551,0.00,317.65
00:38:03,1779669481,77,23,0,174,4148,10.25,11522,26585,0.00,208.00
00:38:07,1779669486,54,14,0,169,4150,9.43,10754,21936,0.00,1000.00
00:38:13,1779669491,80,20,0,171,4150,10.04,13561,28780,0.00,192.00
00:38:17,1779669496,65,14,0,184,4155,9.24,9988,22789,0.00,316.00
00:38:22,1779669501,63,18,1,193,4156,9.30,12075,25715,0.00,244.00
00:38:27,1779669506,83,18,0,198,4144,9.51,12391,25582,0.00,444.00
00:38:33,1779669511,82,18,0,192,4147,9.71,10757,26911,0.00,189.09
00:38:39,1779669516,82,18,0,179,4149,10.30,11635,29398,0.00,94.12
00:38:43,1779669522,80,20,0,185,4152,10.11,10060,24679,0.00,96.00
00:38:49,1779669527,83,17,0,170,4154,10.58,11801,25074,0.00,200.00
00:38:54,1779669532,78,22,0,169,4157,11.42,13754,32046,0.00,144.00
00:39:00,1779669537,83,17,0,165,4147,10.66,12002,26775,0.00,200.00
00:39:06,1779669544,82,18,0,165,4150,10.61,20666,47203,0.00,268.00
00:39:10,1779669548,84,16,0,179,4152,10.56,9465,25276,0.00,118.81
00:39:15,1779669553,84,17,0,172,4155,10.84,11262,24172,0.00,338.46
00:39:22,1779669559,80,20,0,160,4158,10.55,10375,23751,0.00,200.00
00:39:27,1779669564,84,16,0,155,4146,11.23,11673,29497,0.00,286.27
00:39:30,1779669569,81,18,0,162,4148,11.23,12111,26320,0.00,14884.00
00:39:36,1779669574,83,18,0,167,4151,11.53,11363,25972,0.00,95.05
00:39:42,1779669580,83,17,0,180,4154,11.66,11460,28786,0.00,276.00
00:39:47,1779669584,82,18,0,187,4156,11.53,12437,27588,0.00,192.31
00:39:52,1779669590,82,18,0,163,4159,11.48,15034,35093,0.00,343.93
00:39:57,1779669596,82,18,0,174,4148,10.80,12621,30716,0.00,316.00
00:40:03,1779669602,80,20,0,169,4150,10.66,11230,25365,0.00,388.00
00:40:08,1779669607,81,19,0,164,4153,10.53,11434,28121,0.00,300.99
00:40:14,1779669612,82,18,0,155,4156,10.80,11595,26973,0.00,74.07
00:40:20,1779669617,81,19,0,155,4159,10.26,10856,26718,0.00,187.16
00:40:25,1779669622,81,20,0,155,4161,10.08,11007,25119,0.00,327.62
00:40:29,1779669628,82,18,0,163,4150,10.39,10087,24695,0.00,59.65
00:40:35,1779669633,80,20,0,174,4155,10.60,10629,27004,0.00,286.79
00:40:40,1779669638,84,16,0,177,4155,11.27,11334,24418,0.00,269.31
00:40:45,1779669643,81,19,0,169,4157,11.01,11228,27321,0.00,0.00
00:40:51,1779669649,84,16,0,158,4160,12.21,15553,38209,0.00,385.32
00:40:56,1779669654,81,19,0,160,4163,12.04,11990,27828,0.00,332.00
00:41:02,1779669659,83,16,0,169,4151,12.53,10848,25171,0.00,15628.00
00:41:07,1779669665,84,16,0,158,4154,12.09,12601,26502,0.00,267.96
00:41:12,1779669670,83,17,0,151,4156,12.32,12539,28188,0.00,307.69
00:41:17,1779669676,84,16,0,155,4159,12.14,9201,25451,0.00,400.00
00:41:23,1779669681,80,21,0,155,4161,12.05,11178,26748,0.00,109.43
00:41:29,1779669687,82,18,0,176,4150,12.20,11260,24176,0.00,231.58
00:41:33,1779669691,85,15,0,173,4152,11.87,10216,26249,0.00,120.00
00:41:39,1779669696,82,18,0,171,4154,11.80,11772,28976,0.00,205.83
00:41:44,1779669702,79,21,0,156,4158,11.97,11656,27483,0.00,249.50
00:41:48,1779669707,82,18,0,179,4159,11.17,11384,27015,0.00,816.00
00:41:56,1779669713,79,21,0,153,4163,12.20,10007,22927,0.00,288.70
00:42:01,1779669718,81,19,0,166,4151,11.94,12072,28797,0.00,192.00
00:42:05,1779669724,81,19,0,150,4154,12.43,12190,26110,0.00,320.00
00:42:11,1779669729,83,18,0,152,4157,11.59,10784,25110,0.00,442.31
00:42:16,1779669734,81,19,0,149,4159,12.67,10357,24559,0.00,201.94
00:42:21,1779669739,81,19,0,150,4161,12.53,12809,29736,0.00,100.00
00:42:27,1779669744,80,20,0,146,4163,13.30,9751,23396,0.00,262.75
00:42:31,1779669749,82,18,0,176,4152,13.30,11883,30259,0.00,15324.00
00:42:35,1779669754,82,19,0,156,4154,13.76,11233,27100,0.00,180.00
00:42:44,1779669761,81,18,0,163,4158,13.88,17068,38973,0.00,253.85
00:42:48,1779669766,81,19,0,147,4160,13.49,10910,25715,0.00,201.63
00:42:54,1779669772,83,18,0,170,4163,12.81,11192,28166,0.00,116.00
00:42:59,1779669777,82,18,0,169,4152,12.83,8958,23007,0.00,488.00
00:43:05,1779669783,82,19,0,167,4154,13.00,10164,23484,0.00,244.25
00:43:10,1779669788,81,19,0,162,4157,13.96,12376,29404,0.00,335.88
00:43:15,1779669794,81,19,0,159,4160,13.80,12142,27929,0.00,380.00
00:43:19,1779669798,36,8,2,164,4160,12.78,8283,17153,0.00,220.00
00:43:25,1779669803,74,18,1,164,4161,11.76,10625,23919,0.00,299.03
00:43:30,1779669809,85,15,0,180,4150,10.97,15977,39270,0.00,452.00
00:43:37,1779669814,80,20,0,180,4153,11.22,10808,25399,0.00,254.24
00:43:42,1779669819,82,18,0,172,4155,11.37,11617,26588,0.00,311.54
00:43:47,1779669824,83,17,0,151,4157,11.18,10275,23963,0.00,198.02
00:43:52,1779669830,82,17,0,160,4160,11.80,11645,26778,0.00,376.92
00:43:58,1779669836,81,19,0,173,4152,12.14,12171,29274,0.00,225.81
00:44:01,1779669840,84,17,0,173,4154,12.14,12162,28165,0.00,380.00
00:44:07,1779669845,83,17,0,148,4157,12.32,13442,29226,0.00,346.67
00:44:13,1779669850,80,15,0,148,4159,12.45,12220,26077,0.00,269.63
00:44:18,1779669856,84,16,0,149,4162,12.58,11123,26794,0.00,32.00
00:44:22,1779669861,9,8,2,175,4162,11.57,7310,14545,0.00,408.00
00:44:27,1779669866,6,3,2,190,4148,10.64,6232,12598,0.00,544.00
00:44:32,1779669871,6,6,1,206,4148,9.79,7036,13850,0.00,496.00
00:44:37,1779669876,6,3,2,191,4148,9.01,6267,12486,0.00,508.00
00:44:42,1779669881,6,4,2,194,4148,8.61,6830,13899,0.00,400.00
00:44:47,1779669886,5,3,2,187,4148,7.92,6228,12374,0.00,424.00
00:44:52,1779669891,7,5,1,196,4148,7.44,7008,14404,0.00,652.00
00:44:57,1779669896,6,3,2,181,4148,6.93,6859,13864,0.00,392.00
