Timestamp,Pod_Name,CPU_m,Memory_Mi
21:10:27,wordpress-deployment-7c7bb76d6f-js4vn,1m,15Mi
21:10:27,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:10:27,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:10:27,wordpress-mysql-8484774888-46s7v,4m,543Mi
21:10:32,wordpress-deployment-7c7bb76d6f-js4vn,1m,15Mi
21:10:32,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:10:32,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:10:32,wordpress-mysql-8484774888-46s7v,4m,543Mi
21:10:37,wordpress-deployment-7c7bb76d6f-js4vn,1m,15Mi
21:10:37,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:10:37,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:10:37,wordpress-mysql-8484774888-46s7v,4m,543Mi
21:10:42,wordpress-deployment-7c7bb76d6f-js4vn,1m,15Mi
21:10:42,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:10:42,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:10:42,wordpress-mysql-8484774888-46s7v,4m,543Mi
21:10:47,wordpress-deployment-7c7bb76d6f-js4vn,1m,15Mi
21:10:47,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:10:47,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:10:47,wordpress-mysql-8484774888-46s7v,4m,543Mi
21:10:52,wordpress-deployment-7c7bb76d6f-js4vn,1m,15Mi
21:10:52,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:10:52,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:10:52,wordpress-mysql-8484774888-46s7v,5m,543Mi
21:10:57,wordpress-deployment-7c7bb76d6f-js4vn,1m,15Mi
21:10:57,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:10:57,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:10:57,wordpress-mysql-8484774888-46s7v,5m,543Mi
21:11:02,wordpress-deployment-7c7bb76d6f-js4vn,1m,15Mi
21:11:02,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:11:02,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:11:02,wordpress-mysql-8484774888-46s7v,5m,543Mi
21:11:07,wordpress-deployment-7c7bb76d6f-js4vn,53m,63Mi
21:11:07,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:11:07,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:11:07,wordpress-mysql-8484774888-46s7v,4m,543Mi
21:11:13,wordpress-deployment-7c7bb76d6f-js4vn,53m,63Mi
21:11:13,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:11:13,wordpress-deployment-7c7bb76d6f-xfgxs,1m,85Mi
21:11:13,wordpress-mysql-8484774888-46s7v,4m,543Mi
21:11:18,wordpress-deployment-7c7bb76d6f-js4vn,53m,63Mi
21:11:18,wordpress-deployment-7c7bb76d6f-sdtc8,1m,136Mi
21:11:18,wordpress-mysql-8484774888-46s7v,4m,543Mi
21:11:23,wordpress-deployment-7c7bb76d6f-js4vn,475m,130Mi
21:11:23,wordpress-deployment-7c7bb76d6f-sdtc8,285m,159Mi
21:11:23,wordpress-mysql-8484774888-46s7v,65m,544Mi
21:11:28,wordpress-deployment-7c7bb76d6f-js4vn,475m,130Mi
21:11:28,wordpress-deployment-7c7bb76d6f-sdtc8,285m,159Mi
21:11:28,wordpress-mysql-8484774888-46s7v,65m,544Mi
21:11:33,wordpress-deployment-7c7bb76d6f-js4vn,475m,130Mi
21:11:33,wordpress-deployment-7c7bb76d6f-sdtc8,285m,159Mi
21:11:33,wordpress-mysql-8484774888-46s7v,65m,544Mi
21:11:38,wordpress-deployment-7c7bb76d6f-js4vn,625m,175Mi
21:11:38,wordpress-deployment-7c7bb76d6f-sdtc8,793m,360Mi
21:11:38,wordpress-mysql-8484774888-46s7v,162m,544Mi
21:11:43,wordpress-deployment-7c7bb76d6f-js4vn,625m,175Mi
21:11:43,wordpress-deployment-7c7bb76d6f-sdtc8,793m,360Mi
21:11:43,wordpress-mysql-8484774888-46s7v,162m,544Mi
21:11:48,wordpress-deployment-7c7bb76d6f-js4vn,625m,175Mi
21:11:48,wordpress-deployment-7c7bb76d6f-sdtc8,793m,360Mi
21:11:48,wordpress-mysql-8484774888-46s7v,162m,544Mi
21:11:53,wordpress-deployment-7c7bb76d6f-js4vn,556m,176Mi
21:11:53,wordpress-deployment-7c7bb76d6f-sdtc8,819m,470Mi
21:11:53,wordpress-mysql-8484774888-46s7v,156m,546Mi
21:11:58,wordpress-deployment-7c7bb76d6f-js4vn,556m,176Mi
21:11:58,wordpress-deployment-7c7bb76d6f-sdtc8,819m,470Mi
21:11:58,wordpress-mysql-8484774888-46s7v,156m,546Mi
21:12:03,wordpress-deployment-7c7bb76d6f-js4vn,556m,176Mi
21:12:03,wordpress-deployment-7c7bb76d6f-sdtc8,819m,470Mi
21:12:03,wordpress-mysql-8484774888-46s7v,156m,546Mi
21:12:08,wordpress-deployment-7c7bb76d6f-js4vn,628m,201Mi
21:12:08,wordpress-deployment-7c7bb76d6f-md78j,9m,15Mi
21:12:08,wordpress-deployment-7c7bb76d6f-sdtc8,718m,598Mi
21:12:08,wordpress-deployment-7c7bb76d6f-wj76d,7m,15Mi
21:12:08,wordpress-mysql-8484774888-46s7v,156m,548Mi
21:12:13,wordpress-deployment-7c7bb76d6f-js4vn,628m,201Mi
21:12:13,wordpress-deployment-7c7bb76d6f-md78j,9m,15Mi
21:12:13,wordpress-deployment-7c7bb76d6f-sdtc8,718m,598Mi
21:12:13,wordpress-deployment-7c7bb76d6f-wj76d,7m,15Mi
21:12:13,wordpress-mysql-8484774888-46s7v,156m,548Mi
21:12:19,wordpress-deployment-7c7bb76d6f-js4vn,545m,222Mi
21:12:19,wordpress-deployment-7c7bb76d6f-md78j,152m,243Mi
21:12:19,wordpress-deployment-7c7bb76d6f-sdtc8,772m,719Mi
21:12:19,wordpress-deployment-7c7bb76d6f-wj76d,121m,235Mi
21:12:19,wordpress-mysql-8484774888-46s7v,148m,549Mi
21:12:24,wordpress-deployment-7c7bb76d6f-js4vn,545m,222Mi
21:12:24,wordpress-deployment-7c7bb76d6f-md78j,152m,243Mi
21:12:24,wordpress-deployment-7c7bb76d6f-sdtc8,772m,719Mi
21:12:24,wordpress-deployment-7c7bb76d6f-wj76d,121m,235Mi
21:12:24,wordpress-mysql-8484774888-46s7v,148m,549Mi
21:12:29,wordpress-deployment-7c7bb76d6f-js4vn,545m,222Mi
21:12:29,wordpress-deployment-7c7bb76d6f-md78j,152m,243Mi
21:12:29,wordpress-deployment-7c7bb76d6f-sdtc8,772m,719Mi
21:12:29,wordpress-deployment-7c7bb76d6f-wj76d,121m,235Mi
21:12:29,wordpress-mysql-8484774888-46s7v,148m,549Mi
21:12:34,wordpress-deployment-7c7bb76d6f-js4vn,270m,163Mi
21:12:34,wordpress-deployment-7c7bb76d6f-md78j,385m,512Mi
21:12:34,wordpress-deployment-7c7bb76d6f-sdtc8,385m,629Mi
21:12:34,wordpress-deployment-7c7bb76d6f-wj76d,394m,279Mi
21:12:34,wordpress-mysql-8484774888-46s7v,150m,549Mi
21:12:39,wordpress-deployment-7c7bb76d6f-js4vn,270m,163Mi
21:12:39,wordpress-deployment-7c7bb76d6f-md78j,385m,512Mi
21:12:39,wordpress-deployment-7c7bb76d6f-sdtc8,385m,629Mi
21:12:39,wordpress-deployment-7c7bb76d6f-wj76d,394m,279Mi
21:12:39,wordpress-mysql-8484774888-46s7v,150m,549Mi
21:12:44,wordpress-deployment-7c7bb76d6f-js4vn,270m,163Mi
21:12:44,wordpress-deployment-7c7bb76d6f-md78j,385m,512Mi
21:12:44,wordpress-deployment-7c7bb76d6f-sdtc8,385m,629Mi
21:12:44,wordpress-deployment-7c7bb76d6f-wj76d,394m,279Mi
21:12:44,wordpress-mysql-8484774888-46s7v,150m,549Mi
21:12:49,wordpress-deployment-7c7bb76d6f-js4vn,290m,148Mi
21:12:49,wordpress-deployment-7c7bb76d6f-md78j,434m,543Mi
21:12:49,wordpress-deployment-7c7bb76d6f-sdtc8,368m,508Mi
21:12:49,wordpress-deployment-7c7bb76d6f-wj76d,378m,335Mi
21:12:49,wordpress-mysql-8484774888-46s7v,151m,550Mi
21:12:54,wordpress-deployment-7c7bb76d6f-js4vn,290m,148Mi
21:12:54,wordpress-deployment-7c7bb76d6f-md78j,434m,543Mi
21:12:54,wordpress-deployment-7c7bb76d6f-sdtc8,368m,508Mi
21:12:54,wordpress-deployment-7c7bb76d6f-wj76d,378m,335Mi
21:12:54,wordpress-mysql-8484774888-46s7v,151m,550Mi
