Timestamp,Pod_Name,CPU_m,Memory_Mi
14:18:59,wordpress-deployment-7c7bb76d6f-sdtc8,1m,125Mi
14:18:59,wordpress-mysql-8484774888-46s7v,4m,528Mi
14:19:04,wordpress-deployment-7c7bb76d6f-sdtc8,1m,125Mi
14:19:04,wordpress-mysql-8484774888-46s7v,4m,528Mi
14:19:09,wordpress-deployment-7c7bb76d6f-sdtc8,1m,125Mi
14:19:09,wordpress-mysql-8484774888-46s7v,4m,528Mi
14:19:14,wordpress-deployment-7c7bb76d6f-sdtc8,1m,125Mi
14:19:14,wordpress-mysql-8484774888-46s7v,4m,528Mi
14:19:19,wordpress-deployment-7c7bb76d6f-sdtc8,1m,125Mi
14:19:19,wordpress-mysql-8484774888-46s7v,4m,528Mi
14:19:25,wordpress-deployment-7c7bb76d6f-sdtc8,1m,125Mi
14:19:25,wordpress-mysql-8484774888-46s7v,4m,528Mi
14:19:30,wordpress-deployment-7c7bb76d6f-sdtc8,1m,125Mi
14:19:30,wordpress-mysql-8484774888-46s7v,4m,528Mi
14:19:35,wordpress-deployment-7c7bb76d6f-sdtc8,428m,169Mi
14:19:35,wordpress-mysql-8484774888-46s7v,114m,528Mi
14:19:40,wordpress-deployment-7c7bb76d6f-sdtc8,428m,169Mi
14:19:40,wordpress-mysql-8484774888-46s7v,114m,528Mi
14:19:45,wordpress-deployment-7c7bb76d6f-sdtc8,428m,169Mi
14:19:45,wordpress-mysql-8484774888-46s7v,114m,528Mi
14:19:50,wordpress-deployment-7c7bb76d6f-sdtc8,925m,238Mi
14:19:50,wordpress-mysql-8484774888-46s7v,125m,528Mi
14:19:55,wordpress-deployment-7c7bb76d6f-sdtc8,925m,238Mi
14:19:55,wordpress-mysql-8484774888-46s7v,125m,528Mi
14:20:00,wordpress-deployment-7c7bb76d6f-sdtc8,925m,238Mi
14:20:00,wordpress-mysql-8484774888-46s7v,125m,528Mi
14:20:05,wordpress-deployment-7c7bb76d6f-sdtc8,973m,345Mi
14:20:05,wordpress-deployment-7c7bb76d6f-zs5cf,1m,21Mi
14:20:05,wordpress-mysql-8484774888-46s7v,130m,529Mi
14:20:10,wordpress-deployment-7c7bb76d6f-sdtc8,973m,345Mi
14:20:10,wordpress-deployment-7c7bb76d6f-zs5cf,1m,21Mi
14:20:10,wordpress-mysql-8484774888-46s7v,130m,529Mi
14:20:15,wordpress-deployment-7c7bb76d6f-sdtc8,973m,345Mi
14:20:15,wordpress-deployment-7c7bb76d6f-zs5cf,1m,21Mi
14:20:15,wordpress-mysql-8484774888-46s7v,130m,529Mi
14:20:20,wordpress-deployment-7c7bb76d6f-84lvd,8m,22Mi
14:20:20,wordpress-deployment-7c7bb76d6f-sdtc8,909m,388Mi
14:20:20,wordpress-deployment-7c7bb76d6f-zs5cf,523m,310Mi
14:20:20,wordpress-mysql-8484774888-46s7v,133m,530Mi
14:20:25,wordpress-deployment-7c7bb76d6f-84lvd,8m,22Mi
14:20:25,wordpress-deployment-7c7bb76d6f-sdtc8,909m,388Mi
14:20:25,wordpress-deployment-7c7bb76d6f-zs5cf,523m,310Mi
14:20:25,wordpress-mysql-8484774888-46s7v,133m,530Mi
14:20:30,wordpress-deployment-7c7bb76d6f-84lvd,8m,22Mi
14:20:30,wordpress-deployment-7c7bb76d6f-sdtc8,909m,388Mi
14:20:30,wordpress-deployment-7c7bb76d6f-zs5cf,523m,310Mi
14:20:30,wordpress-mysql-8484774888-46s7v,133m,530Mi
14:20:36,wordpress-deployment-7c7bb76d6f-84lvd,239m,281Mi
14:20:36,wordpress-deployment-7c7bb76d6f-sdtc8,661m,359Mi
14:20:36,wordpress-deployment-7c7bb76d6f-zs5cf,536m,321Mi
14:20:36,wordpress-mysql-8484774888-46s7v,147m,530Mi
14:20:41,wordpress-deployment-7c7bb76d6f-84lvd,239m,281Mi
14:20:41,wordpress-deployment-7c7bb76d6f-sdtc8,661m,359Mi
14:20:41,wordpress-deployment-7c7bb76d6f-zs5cf,536m,321Mi
14:20:41,wordpress-mysql-8484774888-46s7v,147m,530Mi
14:20:46,wordpress-deployment-7c7bb76d6f-84lvd,239m,281Mi
14:20:46,wordpress-deployment-7c7bb76d6f-sdtc8,661m,359Mi
14:20:46,wordpress-deployment-7c7bb76d6f-zs5cf,536m,321Mi
14:20:46,wordpress-mysql-8484774888-46s7v,147m,530Mi
14:20:51,wordpress-deployment-7c7bb76d6f-84lvd,491m,319Mi
14:20:51,wordpress-deployment-7c7bb76d6f-sdtc8,482m,286Mi
14:20:51,wordpress-deployment-7c7bb76d6f-zs5cf,444m,289Mi
14:20:51,wordpress-mysql-8484774888-46s7v,152m,530Mi
14:20:56,wordpress-deployment-7c7bb76d6f-84lvd,491m,319Mi
14:20:56,wordpress-deployment-7c7bb76d6f-sdtc8,482m,286Mi
14:20:56,wordpress-deployment-7c7bb76d6f-zs5cf,444m,289Mi
14:20:56,wordpress-mysql-8484774888-46s7v,152m,530Mi
14:21:01,wordpress-deployment-7c7bb76d6f-84lvd,491m,319Mi
14:21:01,wordpress-deployment-7c7bb76d6f-sdtc8,482m,286Mi
14:21:01,wordpress-deployment-7c7bb76d6f-zs5cf,444m,289Mi
14:21:01,wordpress-mysql-8484774888-46s7v,152m,530Mi
14:21:06,wordpress-deployment-7c7bb76d6f-84lvd,468m,321Mi
14:21:06,wordpress-deployment-7c7bb76d6f-sdtc8,402m,255Mi
14:21:06,wordpress-deployment-7c7bb76d6f-zs5cf,437m,230Mi
14:21:06,wordpress-mysql-8484774888-46s7v,146m,530Mi
14:21:11,wordpress-deployment-7c7bb76d6f-84lvd,468m,321Mi
14:21:11,wordpress-deployment-7c7bb76d6f-sdtc8,402m,255Mi
14:21:11,wordpress-deployment-7c7bb76d6f-zs5cf,437m,230Mi
14:21:11,wordpress-mysql-8484774888-46s7v,146m,530Mi
14:21:16,wordpress-deployment-7c7bb76d6f-84lvd,468m,321Mi
14:21:16,wordpress-deployment-7c7bb76d6f-sdtc8,402m,255Mi
14:21:16,wordpress-deployment-7c7bb76d6f-zs5cf,437m,230Mi
14:21:16,wordpress-mysql-8484774888-46s7v,146m,530Mi
14:21:21,wordpress-deployment-7c7bb76d6f-84lvd,352m,257Mi
14:21:21,wordpress-deployment-7c7bb76d6f-sdtc8,402m,255Mi
14:21:21,wordpress-deployment-7c7bb76d6f-xld8s,8m,16Mi
14:21:21,wordpress-deployment-7c7bb76d6f-zs5cf,518m,260Mi
14:21:21,wordpress-mysql-8484774888-46s7v,146m,530Mi
14:21:26,wordpress-deployment-7c7bb76d6f-84lvd,352m,257Mi
14:21:26,wordpress-deployment-7c7bb76d6f-sdtc8,402m,255Mi
14:21:26,wordpress-deployment-7c7bb76d6f-xld8s,8m,16Mi
14:21:26,wordpress-deployment-7c7bb76d6f-zs5cf,518m,260Mi
14:21:26,wordpress-mysql-8484774888-46s7v,146m,530Mi
14:21:31,wordpress-deployment-7c7bb76d6f-84lvd,352m,257Mi
14:21:31,wordpress-deployment-7c7bb76d6f-sdtc8,402m,255Mi
14:21:31,wordpress-deployment-7c7bb76d6f-xld8s,8m,16Mi
14:21:31,wordpress-deployment-7c7bb76d6f-zs5cf,518m,260Mi
14:21:31,wordpress-mysql-8484774888-46s7v,146m,530Mi
14:21:37,wordpress-deployment-7c7bb76d6f-84lvd,411m,225Mi
14:21:37,wordpress-deployment-7c7bb76d6f-sdtc8,423m,250Mi
14:21:37,wordpress-deployment-7c7bb76d6f-xld8s,48m,66Mi
14:21:37,wordpress-deployment-7c7bb76d6f-zs5cf,424m,255Mi
14:21:37,wordpress-mysql-8484774888-46s7v,155m,531Mi
14:21:42,wordpress-deployment-7c7bb76d6f-84lvd,411m,225Mi
14:21:42,wordpress-deployment-7c7bb76d6f-sdtc8,423m,250Mi
14:21:42,wordpress-deployment-7c7bb76d6f-xld8s,48m,66Mi
14:21:42,wordpress-deployment-7c7bb76d6f-zs5cf,424m,255Mi
14:21:42,wordpress-mysql-8484774888-46s7v,155m,531Mi
14:21:47,wordpress-deployment-7c7bb76d6f-84lvd,411m,225Mi
14:21:47,wordpress-deployment-7c7bb76d6f-sdtc8,423m,250Mi
14:21:47,wordpress-deployment-7c7bb76d6f-xld8s,48m,66Mi
14:21:47,wordpress-deployment-7c7bb76d6f-zs5cf,424m,255Mi
14:21:47,wordpress-mysql-8484774888-46s7v,155m,531Mi
14:21:52,wordpress-deployment-7c7bb76d6f-84lvd,317m,183Mi
14:21:52,wordpress-deployment-7c7bb76d6f-sdtc8,423m,250Mi
14:21:52,wordpress-deployment-7c7bb76d6f-xld8s,541m,321Mi
14:21:52,wordpress-deployment-7c7bb76d6f-zs5cf,311m,241Mi
14:21:52,wordpress-mysql-8484774888-46s7v,142m,531Mi
14:21:57,wordpress-deployment-7c7bb76d6f-84lvd,317m,183Mi
14:21:57,wordpress-deployment-7c7bb76d6f-sdtc8,423m,250Mi
14:21:57,wordpress-deployment-7c7bb76d6f-xld8s,541m,321Mi
14:21:57,wordpress-deployment-7c7bb76d6f-zs5cf,311m,241Mi
14:21:57,wordpress-mysql-8484774888-46s7v,142m,531Mi
14:22:02,wordpress-deployment-7c7bb76d6f-84lvd,317m,183Mi
14:22:02,wordpress-deployment-7c7bb76d6f-sdtc8,423m,250Mi
14:22:02,wordpress-deployment-7c7bb76d6f-xld8s,541m,321Mi
14:22:02,wordpress-deployment-7c7bb76d6f-zs5cf,311m,241Mi
14:22:02,wordpress-mysql-8484774888-46s7v,142m,531Mi
14:22:07,wordpress-deployment-7c7bb76d6f-84lvd,364m,180Mi
14:22:07,wordpress-deployment-7c7bb76d6f-sdtc8,345m,200Mi
14:22:07,wordpress-deployment-7c7bb76d6f-xld8s,341m,305Mi
14:22:07,wordpress-deployment-7c7bb76d6f-zs5cf,330m,245Mi
14:22:07,wordpress-mysql-8484774888-46s7v,160m,531Mi
14:22:12,wordpress-deployment-7c7bb76d6f-84lvd,364m,180Mi
14:22:12,wordpress-deployment-7c7bb76d6f-sdtc8,345m,200Mi
14:22:12,wordpress-deployment-7c7bb76d6f-xld8s,341m,305Mi
14:22:12,wordpress-deployment-7c7bb76d6f-zs5cf,330m,245Mi
14:22:12,wordpress-mysql-8484774888-46s7v,160m,531Mi
14:22:17,wordpress-deployment-7c7bb76d6f-84lvd,364m,180Mi
14:22:17,wordpress-deployment-7c7bb76d6f-sdtc8,345m,200Mi
14:22:17,wordpress-deployment-7c7bb76d6f-xld8s,341m,305Mi
14:22:17,wordpress-deployment-7c7bb76d6f-zs5cf,330m,245Mi
14:22:17,wordpress-mysql-8484774888-46s7v,160m,531Mi
14:22:22,wordpress-deployment-7c7bb76d6f-84lvd,311m,180Mi
14:22:22,wordpress-deployment-7c7bb76d6f-sdtc8,325m,176Mi
14:22:22,wordpress-deployment-7c7bb76d6f-xld8s,365m,255Mi
14:22:22,wordpress-deployment-7c7bb76d6f-zs5cf,364m,247Mi
14:22:22,wordpress-mysql-8484774888-46s7v,156m,531Mi
14:22:27,wordpress-deployment-7c7bb76d6f-84lvd,311m,180Mi
14:22:27,wordpress-deployment-7c7bb76d6f-sdtc8,325m,176Mi
14:22:27,wordpress-deployment-7c7bb76d6f-xld8s,365m,255Mi
14:22:27,wordpress-deployment-7c7bb76d6f-zs5cf,364m,247Mi
14:22:27,wordpress-mysql-8484774888-46s7v,156m,531Mi
14:22:32,wordpress-deployment-7c7bb76d6f-84lvd,311m,180Mi
14:22:32,wordpress-deployment-7c7bb76d6f-sdtc8,325m,176Mi
14:22:32,wordpress-deployment-7c7bb76d6f-xld8s,365m,255Mi
14:22:32,wordpress-deployment-7c7bb76d6f-zs5cf,364m,247Mi
14:22:32,wordpress-mysql-8484774888-46s7v,156m,531Mi
14:22:38,wordpress-deployment-7c7bb76d6f-84lvd,354m,180Mi
14:22:38,wordpress-deployment-7c7bb76d6f-sdtc8,325m,176Mi
14:22:38,wordpress-deployment-7c7bb76d6f-xld8s,416m,280Mi
14:22:38,wordpress-deployment-7c7bb76d6f-zs5cf,406m,273Mi
14:22:38,wordpress-mysql-8484774888-46s7v,162m,531Mi
14:22:43,wordpress-deployment-7c7bb76d6f-84lvd,354m,180Mi
14:22:43,wordpress-deployment-7c7bb76d6f-sdtc8,325m,176Mi
14:22:43,wordpress-deployment-7c7bb76d6f-xld8s,416m,280Mi
14:22:43,wordpress-deployment-7c7bb76d6f-zs5cf,406m,273Mi
14:22:43,wordpress-mysql-8484774888-46s7v,162m,531Mi
14:22:48,wordpress-deployment-7c7bb76d6f-84lvd,354m,180Mi
14:22:48,wordpress-deployment-7c7bb76d6f-sdtc8,325m,176Mi
14:22:48,wordpress-deployment-7c7bb76d6f-xld8s,416m,280Mi
14:22:48,wordpress-deployment-7c7bb76d6f-zs5cf,406m,273Mi
14:22:48,wordpress-mysql-8484774888-46s7v,162m,531Mi
14:22:53,wordpress-deployment-7c7bb76d6f-84lvd,329m,169Mi
14:22:53,wordpress-deployment-7c7bb76d6f-sdtc8,309m,192Mi
14:22:53,wordpress-deployment-7c7bb76d6f-xld8s,366m,252Mi
14:22:53,wordpress-deployment-7c7bb76d6f-zs5cf,399m,266Mi
14:22:53,wordpress-mysql-8484774888-46s7v,157m,530Mi
14:22:58,wordpress-deployment-7c7bb76d6f-84lvd,329m,169Mi
14:22:58,wordpress-deployment-7c7bb76d6f-sdtc8,309m,192Mi
14:22:58,wordpress-deployment-7c7bb76d6f-xld8s,366m,252Mi
14:22:58,wordpress-deployment-7c7bb76d6f-zs5cf,399m,266Mi
14:22:58,wordpress-mysql-8484774888-46s7v,157m,530Mi
14:23:03,wordpress-deployment-7c7bb76d6f-84lvd,329m,169Mi
14:23:03,wordpress-deployment-7c7bb76d6f-sdtc8,309m,192Mi
14:23:03,wordpress-deployment-7c7bb76d6f-xld8s,366m,252Mi
14:23:03,wordpress-deployment-7c7bb76d6f-zs5cf,399m,266Mi
14:23:03,wordpress-mysql-8484774888-46s7v,157m,530Mi
14:23:08,wordpress-deployment-7c7bb76d6f-84lvd,347m,165Mi
14:23:08,wordpress-deployment-7c7bb76d6f-sdtc8,309m,192Mi
14:23:08,wordpress-deployment-7c7bb76d6f-xld8s,361m,226Mi
14:23:08,wordpress-deployment-7c7bb76d6f-zs5cf,415m,334Mi
14:23:08,wordpress-mysql-8484774888-46s7v,164m,531Mi
14:23:13,wordpress-deployment-7c7bb76d6f-84lvd,347m,165Mi
14:23:13,wordpress-deployment-7c7bb76d6f-sdtc8,309m,192Mi
14:23:13,wordpress-deployment-7c7bb76d6f-xld8s,361m,226Mi
14:23:13,wordpress-deployment-7c7bb76d6f-zs5cf,415m,334Mi
14:23:13,wordpress-mysql-8484774888-46s7v,164m,531Mi
14:23:18,wordpress-deployment-7c7bb76d6f-84lvd,347m,165Mi
14:23:18,wordpress-deployment-7c7bb76d6f-sdtc8,309m,192Mi
14:23:18,wordpress-deployment-7c7bb76d6f-xld8s,361m,226Mi
14:23:18,wordpress-deployment-7c7bb76d6f-zs5cf,415m,334Mi
14:23:18,wordpress-mysql-8484774888-46s7v,164m,531Mi
14:23:23,wordpress-deployment-7c7bb76d6f-84lvd,338m,160Mi
14:23:23,wordpress-deployment-7c7bb76d6f-sdtc8,294m,159Mi
14:23:23,wordpress-deployment-7c7bb76d6f-xld8s,360m,223Mi
14:23:23,wordpress-deployment-7c7bb76d6f-zs5cf,422m,345Mi
14:23:23,wordpress-mysql-8484774888-46s7v,164m,531Mi
14:23:28,wordpress-deployment-7c7bb76d6f-84lvd,338m,160Mi
14:23:28,wordpress-deployment-7c7bb76d6f-sdtc8,294m,159Mi
14:23:28,wordpress-deployment-7c7bb76d6f-xld8s,360m,223Mi
14:23:28,wordpress-deployment-7c7bb76d6f-zs5cf,422m,345Mi
14:23:28,wordpress-mysql-8484774888-46s7v,164m,531Mi
14:23:33,wordpress-deployment-7c7bb76d6f-84lvd,303m,171Mi
14:23:33,wordpress-deployment-7c7bb76d6f-sdtc8,309m,169Mi
14:23:33,wordpress-deployment-7c7bb76d6f-xld8s,337m,223Mi
14:23:33,wordpress-deployment-7c7bb76d6f-zs5cf,378m,311Mi
14:23:33,wordpress-mysql-8484774888-46s7v,156m,529Mi
14:23:39,wordpress-deployment-7c7bb76d6f-84lvd,303m,171Mi
14:23:39,wordpress-deployment-7c7bb76d6f-sdtc8,309m,169Mi
14:23:39,wordpress-deployment-7c7bb76d6f-xld8s,337m,223Mi
14:23:39,wordpress-deployment-7c7bb76d6f-zs5cf,378m,311Mi
