Timestamp,Pod_Name,CPU_m,Memory_Mi
10:18:45,wordpress-deployment-7c7bb76d6f-sdtc8,1m,158Mi
10:18:45,wordpress-mysql-8484774888-46s7v,4m,553Mi
10:18:50,wordpress-deployment-7c7bb76d6f-sdtc8,1m,158Mi
10:18:50,wordpress-mysql-8484774888-46s7v,4m,553Mi
10:18:56,wordpress-deployment-7c7bb76d6f-sdtc8,1m,158Mi
10:18:56,wordpress-mysql-8484774888-46s7v,4m,553Mi
10:19:01,wordpress-deployment-7c7bb76d6f-sdtc8,1m,158Mi
10:19:01,wordpress-mysql-8484774888-46s7v,4m,553Mi
10:19:06,wordpress-deployment-7c7bb76d6f-sdtc8,1m,158Mi
10:19:06,wordpress-mysql-8484774888-46s7v,5m,553Mi
10:19:11,wordpress-deployment-7c7bb76d6f-sdtc8,1m,158Mi
10:19:11,wordpress-mysql-8484774888-46s7v,5m,553Mi
10:19:16,wordpress-deployment-7c7bb76d6f-sdtc8,1m,158Mi
10:19:16,wordpress-mysql-8484774888-46s7v,5m,553Mi
10:19:21,wordpress-deployment-7c7bb76d6f-sdtc8,546m,161Mi
10:19:21,wordpress-mysql-8484774888-46s7v,73m,554Mi
10:19:26,wordpress-deployment-7c7bb76d6f-sdtc8,546m,161Mi
10:19:26,wordpress-mysql-8484774888-46s7v,73m,554Mi
10:19:31,wordpress-deployment-7c7bb76d6f-sdtc8,546m,161Mi
10:19:31,wordpress-mysql-8484774888-46s7v,73m,554Mi
10:19:36,wordpress-deployment-7c7bb76d6f-sdtc8,985m,212Mi
10:19:36,wordpress-mysql-8484774888-46s7v,130m,554Mi
10:19:41,wordpress-deployment-7c7bb76d6f-sdtc8,985m,212Mi
10:19:41,wordpress-mysql-8484774888-46s7v,130m,554Mi
10:19:46,wordpress-deployment-7c7bb76d6f-sdtc8,985m,212Mi
10:19:46,wordpress-mysql-8484774888-46s7v,130m,554Mi
10:19:51,wordpress-deployment-7c7bb76d6f-4q4pq,1m,21Mi
10:19:51,wordpress-deployment-7c7bb76d6f-sdtc8,943m,285Mi
10:19:51,wordpress-mysql-8484774888-46s7v,130m,554Mi
10:19:56,wordpress-deployment-7c7bb76d6f-4q4pq,1m,21Mi
10:19:56,wordpress-deployment-7c7bb76d6f-sdtc8,943m,285Mi
10:19:56,wordpress-mysql-8484774888-46s7v,130m,554Mi
10:20:01,wordpress-deployment-7c7bb76d6f-4q4pq,1m,21Mi
10:20:01,wordpress-deployment-7c7bb76d6f-sdtc8,943m,285Mi
10:20:01,wordpress-mysql-8484774888-46s7v,130m,554Mi
10:20:06,wordpress-deployment-7c7bb76d6f-4q4pq,1m,21Mi
10:20:06,wordpress-deployment-7c7bb76d6f-klgb8,1m,15Mi
10:20:06,wordpress-deployment-7c7bb76d6f-sdtc8,868m,335Mi
10:20:06,wordpress-mysql-8484774888-46s7v,129m,555Mi
10:20:12,wordpress-deployment-7c7bb76d6f-4q4pq,1m,21Mi
10:20:12,wordpress-deployment-7c7bb76d6f-klgb8,1m,15Mi
10:20:12,wordpress-deployment-7c7bb76d6f-sdtc8,868m,335Mi
10:20:12,wordpress-mysql-8484774888-46s7v,129m,555Mi
10:20:17,wordpress-deployment-7c7bb76d6f-4q4pq,1m,21Mi
10:20:17,wordpress-deployment-7c7bb76d6f-klgb8,1m,15Mi
10:20:17,wordpress-deployment-7c7bb76d6f-sdtc8,868m,335Mi
10:20:17,wordpress-mysql-8484774888-46s7v,129m,555Mi
10:20:22,wordpress-deployment-7c7bb76d6f-4q4pq,631m,335Mi
10:20:22,wordpress-deployment-7c7bb76d6f-klgb8,1m,15Mi
10:20:22,wordpress-deployment-7c7bb76d6f-sdtc8,494m,233Mi
10:20:22,wordpress-mysql-8484774888-46s7v,150m,556Mi
10:20:27,wordpress-deployment-7c7bb76d6f-4q4pq,631m,335Mi
10:20:27,wordpress-deployment-7c7bb76d6f-klgb8,1m,15Mi
10:20:27,wordpress-deployment-7c7bb76d6f-sdtc8,494m,233Mi
10:20:27,wordpress-mysql-8484774888-46s7v,150m,556Mi
10:20:32,wordpress-deployment-7c7bb76d6f-4q4pq,631m,335Mi
10:20:32,wordpress-deployment-7c7bb76d6f-klgb8,1m,15Mi
10:20:32,wordpress-deployment-7c7bb76d6f-sdtc8,494m,233Mi
10:20:32,wordpress-mysql-8484774888-46s7v,150m,556Mi
10:20:37,wordpress-deployment-7c7bb76d6f-4q4pq,492m,350Mi
10:20:37,wordpress-deployment-7c7bb76d6f-klgb8,399m,326Mi
10:20:37,wordpress-deployment-7c7bb76d6f-sdtc8,461m,218Mi
10:20:37,wordpress-mysql-8484774888-46s7v,154m,530Mi
