Timestamp,Pod_Name,CPU_m,Memory_Mi
09:04:29,wordpress-deployment-7c7bb76d6f-n4rz9,337m,149Mi
09:04:29,wordpress-deployment-7c7bb76d6f-q8q95,289m,173Mi
09:04:29,wordpress-deployment-7c7bb76d6f-sdtc8,238m,182Mi
09:04:29,wordpress-mysql-8484774888-46s7v,132m,550Mi
09:04:34,wordpress-deployment-7c7bb76d6f-66hfm,360m,187Mi
09:04:34,wordpress-deployment-7c7bb76d6f-n4rz9,286m,146Mi
09:04:34,wordpress-deployment-7c7bb76d6f-q8q95,373m,201Mi
09:04:34,wordpress-deployment-7c7bb76d6f-sdtc8,351m,187Mi
09:04:34,wordpress-mysql-8484774888-46s7v,168m,550Mi
09:04:40,wordpress-deployment-7c7bb76d6f-66hfm,360m,187Mi
09:04:40,wordpress-deployment-7c7bb76d6f-n4rz9,286m,146Mi
09:04:40,wordpress-deployment-7c7bb76d6f-q8q95,373m,201Mi
09:04:40,wordpress-deployment-7c7bb76d6f-sdtc8,351m,187Mi
09:04:40,wordpress-mysql-8484774888-46s7v,168m,550Mi
09:04:45,wordpress-deployment-7c7bb76d6f-66hfm,360m,187Mi
09:04:45,wordpress-deployment-7c7bb76d6f-n4rz9,286m,146Mi
09:04:45,wordpress-deployment-7c7bb76d6f-q8q95,373m,201Mi
09:04:45,wordpress-deployment-7c7bb76d6f-sdtc8,351m,187Mi
09:04:45,wordpress-mysql-8484774888-46s7v,168m,550Mi
09:04:50,wordpress-deployment-7c7bb76d6f-66hfm,379m,192Mi
09:04:50,wordpress-deployment-7c7bb76d6f-n4rz9,288m,153Mi
09:04:50,wordpress-deployment-7c7bb76d6f-q8q95,386m,203Mi
09:04:50,wordpress-deployment-7c7bb76d6f-sdtc8,317m,189Mi
09:04:50,wordpress-mysql-8484774888-46s7v,154m,551Mi
09:04:55,wordpress-deployment-7c7bb76d6f-66hfm,379m,192Mi
09:04:55,wordpress-deployment-7c7bb76d6f-n4rz9,288m,153Mi
09:04:55,wordpress-deployment-7c7bb76d6f-q8q95,386m,203Mi
09:04:55,wordpress-deployment-7c7bb76d6f-sdtc8,317m,189Mi
09:04:55,wordpress-mysql-8484774888-46s7v,154m,551Mi
09:05:00,wordpress-deployment-7c7bb76d6f-66hfm,379m,192Mi
09:05:00,wordpress-deployment-7c7bb76d6f-n4rz9,288m,153Mi
09:05:00,wordpress-deployment-7c7bb76d6f-q8q95,386m,203Mi
09:05:00,wordpress-deployment-7c7bb76d6f-sdtc8,317m,189Mi
09:05:00,wordpress-mysql-8484774888-46s7v,154m,551Mi
09:05:05,wordpress-deployment-7c7bb76d6f-66hfm,354m,200Mi
09:05:05,wordpress-deployment-7c7bb76d6f-n4rz9,288m,153Mi
09:05:05,wordpress-deployment-7c7bb76d6f-q8q95,323m,198Mi
