Timestamp,Pod_Name,CPU_m,Memory_Mi
08:36:04,wordpress-deployment-7c7bb76d6f-sdtc8,1m,149Mi
08:36:04,wordpress-mysql-8484774888-46s7v,5m,503Mi
08:36:09,wordpress-deployment-7c7bb76d6f-sdtc8,1m,149Mi
08:36:09,wordpress-mysql-8484774888-46s7v,5m,503Mi
08:36:14,wordpress-deployment-7c7bb76d6f-sdtc8,1m,149Mi
08:36:14,wordpress-mysql-8484774888-46s7v,5m,503Mi
08:36:19,wordpress-deployment-7c7bb76d6f-sdtc8,1m,149Mi
08:36:19,wordpress-mysql-8484774888-46s7v,5m,503Mi
08:36:25,wordpress-deployment-7c7bb76d6f-sdtc8,1m,149Mi
08:36:25,wordpress-mysql-8484774888-46s7v,5m,503Mi
08:36:30,wordpress-deployment-7c7bb76d6f-sdtc8,1m,149Mi
08:36:30,wordpress-mysql-8484774888-46s7v,5m,503Mi
08:36:35,wordpress-deployment-7c7bb76d6f-sdtc8,67m,160Mi
08:36:35,wordpress-mysql-8484774888-46s7v,45m,504Mi
08:36:40,wordpress-deployment-7c7bb76d6f-sdtc8,67m,160Mi
08:36:40,wordpress-mysql-8484774888-46s7v,45m,504Mi
08:36:45,wordpress-deployment-7c7bb76d6f-sdtc8,67m,160Mi
08:36:45,wordpress-mysql-8484774888-46s7v,45m,504Mi
08:36:50,wordpress-deployment-7c7bb76d6f-sdtc8,640m,168Mi
08:36:50,wordpress-mysql-8484774888-46s7v,45m,504Mi
08:36:55,wordpress-deployment-7c7bb76d6f-sdtc8,640m,168Mi
08:36:55,wordpress-mysql-8484774888-46s7v,45m,504Mi
08:37:00,wordpress-deployment-7c7bb76d6f-sdtc8,640m,168Mi
08:37:00,wordpress-mysql-8484774888-46s7v,45m,504Mi
08:37:05,wordpress-deployment-7c7bb76d6f-m9rb2,6m,15Mi
08:37:05,wordpress-deployment-7c7bb76d6f-sdtc8,650m,215Mi
08:37:05,wordpress-mysql-8484774888-46s7v,104m,504Mi
08:37:10,wordpress-deployment-7c7bb76d6f-m9rb2,6m,15Mi
08:37:10,wordpress-deployment-7c7bb76d6f-sdtc8,650m,215Mi
08:37:10,wordpress-mysql-8484774888-46s7v,104m,504Mi
08:37:15,wordpress-deployment-7c7bb76d6f-m9rb2,6m,15Mi
08:37:15,wordpress-deployment-7c7bb76d6f-sdtc8,650m,215Mi
08:37:15,wordpress-mysql-8484774888-46s7v,104m,504Mi
08:37:20,wordpress-deployment-7c7bb76d6f-m9rb2,1m,15Mi
08:37:20,wordpress-deployment-7c7bb76d6f-sdtc8,868m,232Mi
08:37:20,wordpress-mysql-8484774888-46s7v,105m,540Mi
08:37:25,wordpress-deployment-7c7bb76d6f-m9rb2,1m,15Mi
08:37:25,wordpress-deployment-7c7bb76d6f-sdtc8,868m,232Mi
08:37:25,wordpress-mysql-8484774888-46s7v,105m,540Mi
08:37:30,wordpress-deployment-7c7bb76d6f-m9rb2,1m,15Mi
08:37:30,wordpress-deployment-7c7bb76d6f-sdtc8,868m,232Mi
08:37:30,wordpress-mysql-8484774888-46s7v,105m,540Mi
08:37:35,wordpress-deployment-7c7bb76d6f-m9rb2,514m,200Mi
08:37:35,wordpress-deployment-7c7bb76d6f-nfbr9,7m,15Mi
08:37:35,wordpress-deployment-7c7bb76d6f-sdtc8,559m,245Mi
08:37:35,wordpress-mysql-8484774888-46s7v,135m,542Mi
08:37:40,wordpress-deployment-7c7bb76d6f-m9rb2,514m,200Mi
